location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
SR,2020-10-29,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,5,0,155,5197,111,6992,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,4,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,57.41,29.194444,24.375,34.0,17.2085,24.430556,75.749179
SR,2020-10-30,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,4,0,71,5201,111,7063,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,4,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,57.41,29.805556,25.444444,33.597222,2.794,24.222222,72.161067
SR,2020-10-31,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,2,0,,5203,111,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,4,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,57.41,29.597222,25.333333,33.055556,0.0,24.291667,73.278548
SR,2020-11-01,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,7,0,,5210,111,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,4,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,57.41,28.069444,24.791667,32.25,1.27,24.037037,79.543405
SR,2020-11-02,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,2,0,,5212,111,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,4,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,57.41,25.902778,23.736111,30.944444,10.541,23.805556,88.301834
SR,2020-11-03,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,6,0,,5218,111,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,4,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,57.41,27.625,23.819444,30.527778,12.6365,23.791667,79.790187
SR,2020-11-04,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,2,1,75,5220,112,7138,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,4,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,57.41,27.685185,24.796296,32.222222,4.318,24.259259,81.717874
SR,2020-11-05,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,5,0,,5225,112,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,4,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,57.41,26.518519,23.851852,29.574074,7.366,23.777778,85.030081
SR,2020-11-06,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,2,0,,5227,112,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,4,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,57.41,28.166667,23.75,32.305556,14.4145,24.013889,78.308613
SR,2020-11-07,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,7,1,,5234,113,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,4,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,57.41,28.416667,24.25,32.555556,1.651,24.25,78.293458
SR,2020-11-08,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,5,0,36,5239,113,7174,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,4,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,57.41,28.537037,24.537037,33.37037,4.318,23.796296,75.785267
SR,2020-11-09,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,2,0,,5241,113,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,28.638889,24.430556,33.027778,6.2865,23.541667,74.085413
SR,2020-11-10,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,4,0,165,5245,113,7339,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,28.166667,24.583333,31.722222,0.0,24.013889,78.329822
SR,2020-11-11,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,9,0,141,5254,113,7480,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,28.277778,24.222222,32.125,1.016,24.083333,78.181456
SR,2020-11-12,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,7,1,,5261,114,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,28.555556,24.180556,32.819444,2.032,24.291667,77.872303
SR,2020-11-13,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,7,0,,5268,114,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,28.203704,24.87037,32.907407,1.693333,24.481481,80.351424
SR,2020-11-14,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,6,0,,5274,114,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,27.388889,25.0,32.333333,3.132667,24.407407,83.842062
SR,2020-11-15,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,35,5274,114,7515,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,28.407407,24.87037,32.574074,6.35,23.981481,77.004295
SR,2020-11-16,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,1,1,,5275,115,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,27.074074,24.740741,30.907407,3.81,24.296296,84.854262
SR,2020-11-17,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,3,1,,5278,116,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,26.958333,24.541667,30.902778,6.35,24.180556,84.859008
SR,2020-11-18,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,4,0,105,5282,116,7620,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,28.481481,25.537037,31.407407,1.354667,23.425926,74.190508
SR,2020-11-19,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,2,0,,5284,116,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,26.222222,24.333333,27.796296,2.032,23.87037,87.155342
SR,2020-11-20,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,5,0,,5289,116,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,27.763889,24.777778,31.25,2.286,23.875,79.477472
SR,2020-11-21,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,6,0,,5295,116,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,27.458333,24.027778,30.902778,10.0965,24.069444,81.881127
SR,2020-11-22,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,1,0,34,5296,116,7654,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,4,1,2,0,0,2,2,1,0,0,4,0,60.19,26.314815,23.759259,30.703704,8.382,23.592593,85.057298
SR,2020-11-23,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,1,0,,5297,116,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,4,1,2,0,0,2,2,1,0,0,4,0,60.19,26.962963,23.796296,30.5,40.555333,23.444444,81.175963
SR,2020-11-24,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,3,1,,5300,117,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,4,1,2,0,0,2,2,1,0,0,4,0,60.19,27.759259,24.185185,31.87037,0.0,23.537037,77.894117
SR,2020-11-25,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,5,0,75,5305,117,7729,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,4,1,2,0,0,2,2,1,0,0,4,0,60.19,27.814815,24.407407,32.925926,0.0,23.759259,78.649439
SR,2020-11-26,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,2,0,,5307,117,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,4,1,2,0,0,2,2,1,0,0,4,0,60.19,27.0,24.925926,29.592593,10.668,24.259259,85.033829
SR,2020-11-27,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,4,0,,5311,117,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,4,1,2,0,0,2,2,1,0,0,4,0,60.19,28.259259,23.925926,32.407407,10.668,23.666667,76.28006
SR,2020-11-28,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,1,0,82,5312,117,7811,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,4,1,2,0,0,2,2,1,0,0,4,0,60.19,26.648148,23.87037,31.925926,0.0,23.759259,84.203454
SR,2020-11-29,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,30,5312,117,7841,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,4,1,2,0,0,2,2,1,0,0,4,0,60.19,26.703704,24.092593,30.166667,16.933333,23.722222,83.770682
SR,2020-11-30,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,5312,117,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,4,1,2,0,0,2,2,1,0,0,4,0,60.19,26.986111,23.597222,30.097222,5.7785,24.097222,84.292747
SR,2020-12-01,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,7,0,99,5319,117,7940,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,2,1,2,0,0,2,2,1,0,0,4,0,54.63,27.666667,24.430556,31.25,2.7305,23.902778,80.109282
SR,2020-12-02,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,1,0,93,5320,117,8033,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,3,1,2,0,0,2,2,1,0,0,4,0,57.41,27.75,23.861111,31.666667,1.5875,23.791667,79.168393
SR,2020-12-03,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,2,0,,5322,117,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,3,1,2,0,0,2,2,1,0,0,4,0,57.41,27.958333,24.152778,31.444444,0.762,23.736111,78.004277
SR,2020-12-04,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,5322,117,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,3,1,2,0,0,2,2,1,0,0,4,0,57.41,28.407407,25.462963,31.574074,5.164667,23.611111,75.486523
SR,2020-12-05,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,2,0,117,5324,117,8150,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,3,1,2,0,0,2,2,1,0,0,4,0,57.41,27.861111,24.569444,31.097222,3.1115,24.138889,80.326835
SR,2020-12-06,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,24,5324,117,8174,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,3,1,2,0,0,2,2,1,0,0,4,0,57.41,27.259259,24.722222,31.351852,18.034,23.740741,81.169573
SR,2020-12-07,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,1,0,,5325,117,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,3,1,2,0,0,2,2,1,0,0,4,0,57.41,27.25,24.291667,30.861111,2.921,23.666667,80.908842
SR,2020-12-08,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,1,0,80,5326,117,8254,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,3,1,2,0,0,2,2,1,0,0,4,0,57.41,27.736111,24.152778,31.055556,4.0005,23.666667,78.714752
SR,2020-12-09,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,7,0,,5333,117,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,3,1,2,0,0,2,2,1,0,0,4,0,57.41,26.87037,22.944444,31.796296,0.254,23.296296,80.884034
SR,2020-12-10,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,4,0,,5337,117,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,3,1,2,0,0,2,2,1,0,0,4,0,57.41,26.703704,23.740741,30.796296,8.720667,23.574074,82.999051
SR,2020-12-11,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,2,0,,5339,117,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,3,1,2,0,0,2,2,1,0,0,4,0,57.41,27.541667,23.527778,30.902778,12.7635,23.583333,79.230271
SR,2020-12-12,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,10,0,,5349,117,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,3,1,2,0,0,2,2,1,0,0,4,0,57.41,26.222222,24.375,30.041667,1.524,23.625,85.792625
SR,2020-12-13,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,4,0,47,5353,117,8301,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,2,0,3,1,2,0,0,2,2,1,0,0,4,0,57.41,27.916667,23.861111,31.569444,12.446,23.791667,78.382877
