location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
BO,2020-12-05,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,167,5,1057,145492,8992,367545,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-26,-10,-26,-22,-6,6,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,3,0,47.22,20.876543,17.450617,24.765432,9.849556,,16.950617,78.730071
BO,2020-12-06,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,68,3,1087,145560,8995,368632,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-25,-13,-20,-27,2,7,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,3,0,47.22,25.37963,20.583333,29.574074,1.312333,,16.796296,59.418392
BO,2020-12-07,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,97,2,1277,145657,8997,369909,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-21,-3,-20,-19,-13,8,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,3,0,47.22,23.705556,16.683333,28.466667,0.381,,15.577778,61.599581
BO,2020-12-08,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,189,5,1636,145846,9002,371545,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-19,-4,-18,-20,-11,7,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,24.555556,16.160494,29.277778,0.028222,,15.117284,56.121827
BO,2020-12-09,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,214,2,1747,146060,9004,373292,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-24,-7,-23,-19,-9,9,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,23.555556,17.327778,29.672222,5.297714,,16.761111,67.234499
BO,2020-12-10,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,325,4,1278,146385,9008,374570,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-19,1,-17,-11,-10,7,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,22.566667,14.8,28.972222,24.1808,,15.422222,65.224277
BO,2020-12-11,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,312,5,1298,146697,9013,375868,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-19,3,-18,-15,-8,6,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,23.377778,15.927778,28.577778,0.2794,,15.544444,63.832331
BO,2020-12-12,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,333,1,1086,147030,9014,376954,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-22,-5,-20,-17,-2,4,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,24.339506,17.833333,29.82716,1.2065,,17.382716,67.576757
BO,2020-12-13,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,120,4,914,147150,9018,377868,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-21,-7,-12,-18,7,5,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,26.611111,21.444444,31.6,0.9652,,19.6,66.528071
BO,2020-12-14,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,195,6,1805,147345,9024,379673,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-21,-2,-18,-17,-14,10,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,20.65,15.816667,26.961111,7.027333,,15.755556,75.867618
BO,2020-12-15,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,371,2,1933,147716,9026,381606,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-11,7,-11,-13,-11,6,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,23.691358,16.469136,28.901235,10.57275,,17.67284,70.696106
BO,2020-12-16,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,498,3,1630,148214,9029,383236,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-14,6,-12,-10,-6,6,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,23.777778,15.357143,28.896825,0.108857,,15.388889,62.020693
BO,2020-12-17,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,451,2,1664,148665,9031,384900,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-12,8,-11,-4,-7,6,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,24.133333,16.805556,29.411111,2.5146,,17.3,66.117785
BO,2020-12-18,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,484,2,1800,149149,9033,386700,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-14,10,-11,-8,-7,5,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,25.177778,16.855556,30.083333,0.141111,,16.9,60.543361
BO,2020-12-19,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,621,2,1432,149770,9035,388132,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-17,2,-15,-8,0,3,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,26.111111,19.12963,30.537037,0.508,10.16,18.290123,62.746876
BO,2020-12-20,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,253,1,1542,150023,9036,389674,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-15,0,-9,-10,11,4,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,27.366667,22.466667,33.566667,1.9304,,20.477778,67.160422
BO,2020-12-21,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,362,7,1853,150385,9043,391527,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-10,10,-9,-7,-12,6,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,21.5,15.65873,29.071429,2.667,,14.928571,67.416138
BO,2020-12-22,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,674,9,2420,151059,9052,393947,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-2,17,-3,0,-12,4,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,23.977778,16.161111,28.783333,0.7366,,15.522222,59.400119
BO,2020-12-23,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1005,13,2473,152064,9065,396420,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-1,25,3,12,-7,3,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,22.796296,15.802469,27.777778,3.781778,,15.901235,66.548809
BO,2020-12-24,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1057,11,1884,153121,9076,398304,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-1,41,4,16,-12,3,3,2,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,4,0,47.22,24.290123,17.080247,29.333333,4.176889,,16.734568,63.393631
BO,2020-12-25,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,469,7,2174,153590,9083,400478,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-42,-27,-27,-39,-62,17,3,2,1,0,0,1,1,3,1,0,0,0,2,1,1,0,0,4,0,52.78,25.763889,18.736111,31.0,1.87325,10.16,18.534722,65.292569
BO,2020-12-26,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,759,10,1372,154349,9093,401850,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-34,-16,-29,-29,-17,10,3,2,1,0,0,1,1,3,1,0,0,0,2,1,1,0,0,4,0,52.78,23.930556,20.284722,31.270833,12.8905,,20.673611,82.292006
BO,2020-12-27,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,494,5,2261,154843,9098,404111,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-29,-13,-19,-19,3,8,3,2,1,0,0,1,1,3,1,0,0,0,2,1,1,0,0,4,0,52.78,25.922222,21.233333,31.066667,2.2352,,20.477778,72.644025
BO,2020-12-28,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,751,8,2804,155594,9106,406915,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-21,1,-18,-13,-19,11,3,2,1,0,0,1,1,3,1,0,0,0,2,1,1,0,0,4,0,52.78,21.15,17.072222,26.494444,18.6944,,17.727778,81.13213
BO,2020-12-29,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1293,29,3561,156887,9135,410476,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-15,7,-14,-9,-18,8,3,2,1,0,0,1,1,3,1,0,0,0,2,1,1,0,0,4,0,52.78,24.194444,22.180556,26.75,0.0,,20.833333,82.376353
BO,2020-12-30,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1485,14,3448,158372,9149,413924,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-15,13,-10,2,-12,7,3,2,1,0,0,1,1,3,1,0,0,0,2,1,1,0,0,4,0,52.78,22.783333,17.133333,27.233333,5.1816,,18.044444,74.860519
BO,2020-12-31,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1752,16,2556,160124,9165,416480,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-11,38,-6,7,-16,6,3,2,1,0,0,1,1,3,1,0,0,0,2,1,1,0,0,4,0,52.78,21.255556,17.338889,26.272222,4.7752,10.16,17.894444,81.546028
BO,2021-01-01,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,861,10,2766,160985,9175,419246,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-53,-38,-40,-51,-70,20,3,2,1,0,0,1,1,3,1,1,0,0,2,1,1,0,0,4,0,52.78,23.703704,18.382716,28.469136,6.745111,,18.660494,74.073799
BO,2021-01-02,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1070,11,1520,162055,9186,420766,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-59,-46,-42,-43,-45,22,3,2,1,0,0,1,1,3,1,1,0,0,2,1,1,0,0,4,0,52.78,24.092593,18.246914,28.37037,7.747,,19.166667,74.593979
BO,2021-01-03,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,606,15,2576,162661,9201,423342,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-53,-43,-33,-31,-22,17,3,2,1,0,0,1,1,3,1,1,0,0,2,1,1,0,0,4,0,52.78,26.988889,20.555556,32.355556,13.0556,,20.788889,69.407485
BO,2021-01-04,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1010,18,4074,163671,9219,427416,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-27,1,-23,-18,-22,12,3,2,1,0,0,1,1,3,1,1,0,0,2,1,1,0,0,4,0,52.78,21.488889,17.222222,28.955556,3.3274,,17.527778,79.284685
BO,2021-01-05,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1597,22,3982,165268,9241,431398,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-27,-4,-25,-20,-24,13,3,0,0,0,0,0,0,3,1,1,0,0,2,1,1,38858400,0,4,0,30.56,20.238889,16.305556,25.5,20.4216,,16.777778,81.97233
BO,2021-01-06,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1713,46,4662,166981,9287,436060,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-29,-5,-24,-20,-17,14,3,0,0,0,0,0,0,3,1,1,0,0,2,1,1,0,0,4,0,30.56,19.222222,16.311111,24.194444,21.3106,,16.966667,87.256672
BO,2021-01-07,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1910,17,5016,168891,9304,441076,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-26,-2,-26,-19,-18,12,3,0,0,0,0,0,0,3,1,1,0,0,2,1,1,0,0,4,0,30.56,21.505556,16.233333,25.438889,26.8478,10.16,17.344444,77.190771
BO,2021-01-08,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,2263,24,3505,171154,9328,444581,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-27,-1,-26,-22,-17,12,3,0,0,0,0,0,0,3,1,1,0,0,2,1,1,0,0,4,0,30.56,22.827778,16.611111,27.677778,0.6604,,17.283333,71.154643
BO,2021-01-09,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1644,23,2960,172798,9351,447541,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-32,-10,-30,-24,-8,10,3,0,0,0,0,0,0,3,1,1,0,0,2,1,1,0,0,4,0,30.56,26.902778,20.125,30.979167,0.47625,,20.493056,68.03013
BO,2021-01-10,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1098,25,3253,173896,9376,450794,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-34,-16,-26,-26,-3,10,3,0,0,0,0,0,0,3,1,1,0,0,2,1,1,0,0,4,0,30.56,28.746032,21.587302,33.039683,0.0,,21.769841,66.130148
BO,2021-01-11,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1392,39,3565,175288,9415,454359,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-23,0,-21,-17,-19,10,3,0,0,0,0,0,0,3,1,1,0,0,2,1,1,0,0,4,0,30.56,25.333333,19.438272,30.845679,0.41275,,18.944444,68.38705
BO,2021-01-12,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1473,39,5112,176761,9454,459471,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-41,-24,-43,-50,-35,18,3,0,0,0,0,0,0,3,1,1,0,0,2,1,1,0,0,4,0,30.56,25.222222,19.67284,29.777778,2.104571,,19.487654,70.845656
BO,2021-01-13,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,2057,39,5197,178818,9493,464668,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-30,-9,-28,-26,-23,10,3,0,0,0,0,0,0,3,1,1,0,0,2,1,1,0,0,4,0,30.56,21.407407,18.37037,29.296296,5.729111,30.48,18.555556,84.105843
BO,2021-01-14,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,2198,37,6157,181016,9530,470825,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-28,-9,-30,-23,-25,8,3,0,0,0,0,0,0,3,1,1,0,0,2,1,1,0,0,4,0,30.56,22.808642,18.444444,26.469136,18.231556,,19.450617,81.481412
