location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
LR,2020-01-31,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,25.666667,18.694444,34.111111,0.0,19.222222,68.688509
LR,2020-02-01,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,26.25,20.194444,33.861111,0.0,20.75,72.176877
LR,2020-02-02,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,26.833333,21.361111,35.138889,0.0,19.916667,67.780337
LR,2020-02-03,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,25.666667,18.388889,35.388889,0.0,16.666667,60.360506
LR,2020-02-04,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,25.722222,17.444444,35.0,0.0,15.055556,54.919421
LR,2020-02-05,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,25.416667,16.361111,34.555556,0.0,17.111111,62.589341
LR,2020-02-06,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,24.444444,18.305556,33.555556,0.0,18.777778,71.15125
LR,2020-02-07,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,26.305556,19.0,35.138889,0.0,16.555556,58.540092
LR,2020-02-08,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,24.833333,17.444444,34.944444,0.0,16.027778,60.042288
LR,2020-02-09,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,25.666667,18.138889,34.388889,0.0,17.305556,61.80941
LR,2020-02-10,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,26.194444,19.944444,33.861111,0.0,20.5,71.599411
LR,2020-02-11,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,25.388889,22.805556,28.888889,20.066,21.611111,80.167598
LR,2020-02-12,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,26.722222,20.944444,33.5,0.0,16.0,54.790277
LR,2020-02-13,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,24.944444,18.555556,34.25,0.0,16.472222,61.570141
LR,2020-02-14,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,25.638889,17.638889,34.638889,0.0,15.472222,55.884948
LR,2020-02-15,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,25.777778,18.75,35.25,0.0,16.194444,59.403398
LR,2020-02-16,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,25.833333,18.888889,35.444444,0.0,16.833333,60.235517
LR,2020-02-17,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,27.638889,20.805556,35.611111,0.0,19.805556,63.694148
LR,2020-02-18,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,27.666667,21.75,34.305556,0.0,22.083333,71.995429
LR,2020-02-19,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.277778,22.861111,35.194444,0.0,23.166667,74.250194
LR,2020-02-20,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,27.861111,23.555556,34.611111,0.0,23.722222,78.507167
LR,2020-02-21,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.0,22.361111,35.055556,0.0,23.527778,77.112768
LR,2020-02-22,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,29.12963,24.0,34.37037,0.0,22.666667,68.607061
LR,2020-02-23,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,27.75,22.694444,34.055556,0.0,23.361111,78.092755
LR,2020-02-24,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.555556,24.25,34.138889,0.0,23.472222,74.850038
LR,2020-02-25,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.0,23.444444,35.888889,0.0,22.138889,71.486707
LR,2020-02-26,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,27.638889,22.0,36.5,0.0,21.416667,69.683122
LR,2020-02-27,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.388889,22.444444,35.5,0.0,22.75,72.245643
LR,2020-02-28,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.972222,23.138889,35.138889,0.0,23.666667,73.344784
LR,2020-02-29,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,29.527778,24.194444,36.388889,0.0,22.972222,67.962076
LR,2020-03-01,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,29.888889,25.0,36.305556,0.0,22.805556,66.022641
LR,2020-03-02,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,29.583333,24.611111,36.444444,0.0,23.444444,69.940865
LR,2020-03-03,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.722222,23.611111,35.0,2.032,23.805556,75.361789
LR,2020-03-04,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.25,23.138889,34.694444,0.0,23.194444,74.095226
LR,2020-03-05,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.916667,23.861111,35.0,0.0,23.555556,72.914915
LR,2020-03-06,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,27.611111,23.5,34.5,0.0,21.722222,70.326203
LR,2020-03-07,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.111111,24.305556,33.194444,0.0,23.305556,75.466719
LR,2020-03-08,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.777778,23.0,35.611111,0.0,21.777778,65.930946
LR,2020-03-09,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.972222,23.611111,34.194444,3.556,22.722222,69.046291
LR,2020-03-10,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,11.11,24.888889,20.611111,29.5,65.024,22.222222,85.152708
LR,2020-03-11,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,11.11,25.583333,23.861111,28.611111,0.127,23.833333,90.174509
LR,2020-03-12,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,11.11,29.416667,24.194444,34.861111,0.0,22.777778,67.859803
LR,2020-03-13,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,11.11,28.75,23.805556,34.0,0.0,23.861111,75.00033
LR,2020-03-14,ChIJwfyp1AP4CQ8Rc2PRMmso038,Q1014,country/LBR,LR,Liberia,LR,LBR,0,0,0,1,1,,,,,,,,5057677,2542539,2515138,2388948,2548426,1467026,1467026,52.509,0.435,1418816,1175025,840853,629808,444196,283828,168470,76455,20226,3070518100,621,0.319,192780,6.533333,-9.75,111370,95634,434,63.73,9.8,2.4,53.5,247.482,207.08,170.2,17.6,0.5321,0.0376,56.59903,25.756157,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,11.11,28.722222,25.305556,34.0,0.0,24.861111,79.682718
