location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MH,2020-10-27,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,0,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.444444,26.611111,30.5,10.668,25.722222,85.230153
MH,2020-10-28,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,2,0,,2,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.444444,25.027778,30.611111,2.921,25.361111,83.43555
MH,2020-10-29,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,2,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.472222,25.666667,29.888889,0.381,24.611111,79.657681
MH,2020-10-30,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,2,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.472222,26.416667,31.416667,2.794,25.333333,83.194215
MH,2020-10-31,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,2,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.388889,26.0,29.5,6.604,25.333333,88.574769
MH,2020-11-01,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,-1,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.611111,24.444444,29.444444,14.351,24.333333,82.364658
MH,2020-11-02,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.916667,25.805556,31.305556,0.127,25.138889,80.136368
MH,2020-11-03,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.833333,26.777778,31.277778,5.08,26.111111,85.269298
MH,2020-11-04,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.555556,24.083333,30.305556,26.416,24.555556,83.749628
MH,2020-11-05,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.5,25.388889,31.0,14.986,25.555556,84.119406
MH,2020-11-06,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,29.333333,28.111111,31.0,10.414,24.777778,76.528069
MH,2020-11-07,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.138889,25.638889,29.194444,13.208,24.611111,86.105423
MH,2020-11-08,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.777778,26.277778,30.5,4.064,25.555556,87.733756
MH,2020-11-09,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.611111,27.0,30.611111,0.0,25.166667,81.667887
MH,2020-11-10,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.638889,26.277778,30.5,1.778,24.916667,80.329884
MH,2020-11-11,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.555556,26.611111,31.277778,4.064,26.388889,88.088079
MH,2020-11-12,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.888889,26.222222,29.611111,17.272,25.944444,89.199649
MH,2020-11-13,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,29.0,27.111111,31.111111,2.54,25.0,79.058512
MH,2020-11-14,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.472222,24.888889,30.944444,1.778,25.138889,82.193833
MH,2020-11-15,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,1,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.277778,24.777778,30.388889,27.432,25.333333,89.153346
MH,2020-11-16,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,3,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,29.055556,27.5,31.0,0.762,25.555556,81.453162
MH,2020-11-17,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.277778,23.861111,31.361111,6.35,25.694444,86.181028
MH,2020-11-18,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,26.722222,25.388889,29.111111,31.496,25.833333,94.88582
MH,2020-11-19,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.833333,25.0,30.888889,13.208,25.5,87.161552
MH,2020-11-20,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.583333,25.388889,31.194444,3.429,25.333333,82.648474
MH,2020-11-21,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.444444,26.277778,30.777778,10.668,24.944444,81.377394
MH,2020-11-22,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.333333,26.5,30.111111,2.032,25.333333,83.824071
MH,2020-11-23,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.222222,25.055556,30.111111,3.302,25.111111,83.273538
MH,2020-11-24,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.416667,25.833333,30.416667,8.255,25.111111,82.323803
MH,2020-11-25,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.027778,25.944444,29.75,4.445,25.25,84.925098
MH,2020-11-26,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.694444,24.388889,29.555556,3.937,24.944444,85.164782
MH,2020-11-27,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.638889,24.166667,29.666667,12.065,25.611111,89.052529
MH,2020-11-28,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.833333,19.388889,31.0,2.794,24.777778,83.491714
MH,2020-11-29,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,29.111111,27.888889,31.388889,4.572,25.166667,79.335874
MH,2020-11-30,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.666667,27.111111,30.111111,2.794,25.555556,83.309344
MH,2020-12-01,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.111111,26.0,29.611111,5.842,25.944444,93.353831
MH,2020-12-02,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.388889,25.5,28.777778,6.604,24.111111,82.348312
MH,2020-12-03,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.666667,27.611111,30.722222,4.572,23.5,73.668057
MH,2020-12-04,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.861111,26.083333,29.333333,0.762,24.0,79.720662
MH,2020-12-05,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.944444,24.388889,30.777778,0.0,24.222222,80.239495
MH,2020-12-06,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.0,27.277778,30.722222,6.604,24.166667,79.713856
MH,2020-12-07,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.444444,25.5,30.5,0.381,24.916667,81.261431
MH,2020-12-08,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.027778,26.111111,30.416667,1.524,25.777778,86.344196
MH,2020-12-09,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.555556,27.611111,30.388889,14.478,24.666667,79.523831
MH,2020-12-10,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.388889,27.388889,30.277778,0.0,23.777778,76.129414
MH,2020-12-11,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.944444,25.611111,30.166667,1.016,24.555556,81.867464
MH,2020-12-12,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.277778,26.75,30.722222,2.794,25.055556,82.759453
MH,2020-12-13,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.333333,26.5,30.388889,0.254,24.777778,81.094122
MH,2020-12-14,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.555556,26.888889,30.222222,0.0,24.166667,77.178079
MH,2020-12-15,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.138889,25.305556,29.805556,1.905,24.75,81.883063
MH,2020-12-16,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.277778,26.5,30.5,0.762,24.722222,81.087116
MH,2020-12-17,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.388889,25.444444,30.111111,1.778,24.166667,78.006801
MH,2020-12-18,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.722222,27.611111,30.722222,0.0,24.111111,76.180774
MH,2020-12-19,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.472222,27.166667,30.305556,0.0,23.972222,76.70156
MH,2020-12-20,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.333333,25.722222,30.722222,0.0,24.0,77.402991
MH,2020-12-21,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.972222,27.111111,29.194444,6.985,23.611111,74.64292
MH,2020-12-22,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.944444,26.111111,29.888889,0.508,25.166667,84.898331
MH,2020-12-23,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.861111,25.444444,29.861111,5.969,24.555556,82.291154
MH,2020-12-24,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.166667,25.944444,28.611111,5.08,24.111111,83.424199
MH,2020-12-25,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,27.666667,26.5,30.277778,7.62,25.388889,87.435097
MH,2020-12-26,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.555556,25.972222,30.416667,0.635,24.777778,80.055213
MH,2020-12-27,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.333333,26.388889,30.111111,3.302,24.888889,81.633802
MH,2020-12-28,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.5,27.388889,30.277778,0.0,24.166667,77.427522
MH,2020-12-29,ChIJK8opIbIZAWURdrcJqugDPos,Q709,country/MHL,MH,Marshall Islands,MH,MHL,0,0,0,,4,0,,,,,,,,59194,28373,27502,13277,45514,328.856,0.708,12296,11723,8779,9206,5768,3943,2748,1112,301,221278000,3788,571771,9.82,169.29,180,284,0,65.23902,30.5,27.4,3.339,642.199158,79.719673,28.722222,27.611111,30.722222,0.0,24.0,75.674216
