location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,adult_male_mortality_rate,adult_female_mortality_rate,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
AW,2020-02-13,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.333333,24.791667,31.625,0.381,21.333333,70.101644
AW,2020-02-14,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.833333,23.25,30.444444,0.889,21.152778,71.132912
AW,2020-02-15,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,2,3,12,26,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.541667,23.111111,31.027778,0.127,21.069444,71.972072
AW,2020-02-16,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-1,-9,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.833333,22.875,31.319444,0.0,20.777778,69.610194
AW,2020-02-17,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-1,-1,16,-4,-20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.0,22.902778,30.625,0.0,21.138889,70.44769
AW,2020-02-18,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-2,-5,8,2,-13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.013889,23.944444,31.680556,0.1905,21.930556,73.972188
AW,2020-02-19,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,1,-8,3,4,-14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.75,23.402778,30.388889,3.2385,22.375,77.025087
AW,2020-02-20,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,4,-1,0,29,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.013889,22.75,31.972222,1.778,21.416667,71.772273
AW,2020-02-21,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,7,9,9,1,-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.652778,22.375,32.194444,0.889,20.291667,68.224023
AW,2020-02-22,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-2,10,-4,13,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.236111,21.902778,32.208333,0.0,19.916667,68.360792
AW,2020-02-23,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,14,-15,21,16,-8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.319444,21.652778,31.75,0.0,19.277778,65.46003
AW,2020-02-24,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-23,-30,24,-18,-62,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.694444,21.680556,31.597222,0.0,19.861111,66.367471
AW,2020-02-25,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,6,3,8,13,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.930556,22.930556,32.152778,0.0,21.263889,71.293626
AW,2020-02-26,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-1,-1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.291667,22.944444,32.125,0.0,20.833333,68.146985
AW,2020-02-27,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-1,2,-1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.375,23.652778,32.486111,0.635,20.25,65.799164
AW,2020-02-28,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,7,6,7,5,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.777778,21.430556,31.083333,0.0,20.291667,67.778537
AW,2020-02-29,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,5,13,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.708333,22.833333,30.902778,0.0,18.944444,62.637171
AW,2020-03-01,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,8,6,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.125,22.555556,30.75,0.0,19.472222,63.161203
AW,2020-03-02,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,1,6,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.138889,22.472222,32.361111,0.0,19.027778,61.494172
AW,2020-03-03,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,5,2,20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.666667,22.527778,30.75,0.0,19.0,66.791479
AW,2020-03-04,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,3,3,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.402778,24.0,31.875,0.0,19.569444,62.849654
AW,2020-03-05,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-1,1,-1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.0,23.75,31.097222,0.0,20.305556,66.858724
AW,2020-03-06,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,3,5,6,6,6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.944444,22.972222,31.027778,0.127,20.083333,66.151973
AW,2020-03-07,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,3,8,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.944444,22.75,31.861111,0.0,19.569444,64.096952
AW,2020-03-08,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,2,0,4,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.986111,22.652778,32.333333,0.0,20.430556,67.522945
AW,2020-03-09,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-1,3,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.944444,23.25,31.486111,0.0,19.569444,64.102029
AW,2020-03-10,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-2,-1,10,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,27.166667,24.5,31.680556,0.677333,19.694444,64.008419
AW,2020-03-11,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-4,-1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,27.375,23.152778,31.597222,0.0,20.305556,65.502944
AW,2020-03-12,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-10,3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,27.055556,23.972222,31.722222,0.0,19.666667,64.285779
AW,2020-03-13,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-10,40,-4,-5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,27.069444,22.555556,31.958333,0.0635,19.819444,64.671838
AW,2020-03-14,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,0,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-23,15,-7,-19,-3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,27.416667,22.847222,31.402778,0.0635,20.25,65.497331
AW,2020-03-15,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,6,0,,6,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-28,-13,-6,-18,-5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,27.111111,22.625,31.375,1.5875,19.888889,65.198554
AW,2020-03-16,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,2,0,,8,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-28,1,-5,-18,-21,12,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.11,26.277778,22.277778,31.069444,0.0635,19.583333,67.65538
AW,2020-03-17,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,-4,0,,4,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-38,8,-18,-27,-29,15,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,22.22,26.555556,22.597222,31.305556,9.2075,19.013889,63.332195
AW,2020-03-18,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,1,0,,5,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-65,-59,-24,-49,-74,32,3,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,33.33,26.708333,21.777778,31.930556,0.635,19.236111,63.83265
AW,2020-03-19,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,5,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-52,-5,-41,-40,-40,21,3,0,0,0,0,0,0,4,0,0,0,0,2,1,1,0,0,0,0,33.33,27.486111,24.25,31.597222,0.127,19.694444,62.942175
AW,2020-03-20,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,5,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-53,-7,-41,-45,-41,22,3,0,0,0,0,0,0,4,0,0,0,0,2,1,1,0,0,0,0,33.33,27.055556,24.111111,32.291667,1.439333,19.722222,64.672914
AW,2020-03-21,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,3,0,,8,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-62,-19,-52,-54,-40,21,3,2,0,0,0,1,0,4,0,0,0,0,2,1,1,0,0,0,0,44.44,26.472222,22.583333,31.875,0.8255,19.708333,67.013159
AW,2020-03-22,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,1,0,,9,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-70,-36,-52,-62,-46,,3,2,0,0,0,1,0,4,0,0,0,0,2,1,1,0,0,0,0,44.44,26.555556,22.277778,31.527778,2.9845,19.902778,67.251014
AW,2020-03-23,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,3,0,,12,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-53,-19,-48,-60,-48,24,3,2,0,0,0,1,0,4,0,0,0,0,2,1,1,0,0,0,0,44.44,27.652778,24.736111,31.875,0.254,21.041667,67.651348
AW,2020-03-24,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,5,0,,17,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-55,-21,-49,-57,-51,26,3,2,0,0,0,1,0,4,0,0,0,0,2,1,1,0,0,0,0,44.44,27.305556,23.5,31.902778,0.127,21.0,68.511505
AW,2020-03-25,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,2,0,,19,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-57,-20,-56,-60,-53,27,3,2,0,0,0,1,0,4,0,0,0,0,2,1,1,0,0,0,0,44.44,27.25,23.791667,31.125,0.3175,20.833333,68.096804
AW,2020-03-26,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,9,0,,28,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-57,-15,-54,-61,-55,27,3,2,0,0,0,1,0,4,0,0,0,0,2,1,1,0,0,0,0,44.44,27.430556,23.444444,31.083333,0.0,20.722222,66.930015
AW,2020-03-27,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,18,0,,46,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-50,-3,-50,-55,-52,25,3,2,0,0,0,1,0,4,0,0,0,0,2,1,1,0,0,0,0,44.44,27.680556,23.902778,31.652778,0.0,19.583333,61.917698
AW,2020-03-28,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,46,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-49,-3,-50,-60,-51,20,3,2,0,0,0,1,0,4,0,0,0,0,2,1,1,0,0,0,0,44.44,27.611111,24.25,31.375,0.084667,19.875,63.383978
AW,2020-03-29,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,4,0,,50,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-88,-66,-80,-88,-72,,3,3,2,4,0,2,2,4,0,0,0,0,2,1,1,0,0,0,0,85.19,27.236111,23.791667,31.486111,0.5715,20.569444,67.013551
AW,2020-03-30,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,5,0,,55,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-74,-43,-63,-77,-71,35,3,3,2,4,0,2,2,4,0,0,0,0,2,1,1,0,0,0,0,85.19,27.236111,23.472222,32.277778,0.254,20.986111,68.798929
AW,2020-03-31,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,55,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-71,-38,-61,-73,-70,34,3,3,2,4,0,2,2,4,0,0,0,0,2,1,1,0,0,0,0,85.19,26.819444,22.875,31.305556,0.6985,19.416667,63.907809
AW,2020-04-01,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,5,0,,60,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-70,-36,-62,-71,-69,34,3,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0,0,0,85.19,26.833333,23.027778,30.902778,0.084667,20.361111,67.709598
AW,2020-04-02,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,2,0,,62,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-70,-36,-59,-72,-69,35,3,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0,0,0,85.19,27.472222,24.722222,31.069444,0.0,20.347222,65.447926
AW,2020-04-03,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,2,0,,64,0,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-69,-31,-55,-72,-66,34,3,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0,0,0,85.19,27.277778,23.375,31.930556,0.0,22.027778,73.088174
