location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
MT,2020-06-28,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,670,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-22,-15,34,-21,2,0,3,0,1,1,1,0,0,4,2,1,,,2,3,2,,0,2,0,47.22,25.616667,20.933333,30.238889,0.0254,,17.922222,63.560394
MT,2020-06-29,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,,671,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-16,-22,115,-23,-68,13,3,0,1,1,1,0,0,4,2,1,,,2,3,2,,0,2,0,47.22,25.611111,20.755556,29.95,0.0,,19.322222,69.081531
MT,2020-06-30,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,671,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-3,1,17,-17,-27,7,3,0,1,1,1,0,0,4,2,1,,,2,3,2,,0,2,0,47.22,26.261111,20.772222,31.227778,0.0,,19.083333,65.929062
MT,2020-07-01,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,,672,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-5,-3,41,-10,-25,6,1,0,1,1,1,0,0,3,2,1,,,2,3,2,,0,2,0,37.04,26.977778,20.722222,31.627778,0.0254,,18.305556,60.221174
MT,2020-07-02,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,672,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-5,-5,31,-15,-26,7,1,0,1,1,1,0,0,3,2,1,,,2,3,2,,0,2,0,37.04,27.722222,21.022222,33.416667,0.0,,18.238889,57.791132
MT,2020-07-03,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,672,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-7,2,41,-13,-26,6,1,0,1,1,1,0,0,3,2,1,,,2,3,2,,0,2,0,37.04,27.116667,22.183333,32.066667,0.0,,20.627778,68.488042
MT,2020-07-04,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,672,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-13,-3,28,-14,-5,1,1,0,1,1,1,0,0,3,2,1,,,2,3,2,,0,2,0,37.04,26.472222,22.122222,30.977778,0.0,,20.122222,68.54756
MT,2020-07-05,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,,673,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-20,-13,15,-21,3,1,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,25.25,21.594444,29.372222,0.0,,18.5,66.611654
MT,2020-07-06,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,673,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-6,-4,39,-14,-26,6,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,25.383333,21.072222,29.8,0.0,,19.161111,68.866076
MT,2020-07-07,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,,674,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,0,-1,25,-12,-25,6,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,25.405556,20.805556,29.555556,0.0,,18.633333,66.675511
MT,2020-07-08,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,674,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-3,-5,52,-12,-24,5,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,25.685185,21.82716,29.092593,0.0,,20.475309,73.434552
MT,2020-07-09,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,674,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-4,-3,46,-13,-24,6,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,25.425926,21.419753,29.271605,0.0,,20.580247,74.761983
MT,2020-07-10,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,674,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-5,1,59,-12,-25,5,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,25.722222,21.271605,29.154321,0.0,,20.666667,73.927268
MT,2020-07-11,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,674,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-12,-4,51,-11,-5,0,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,26.166667,21.648148,29.981481,0.0,,19.969136,69.149177
MT,2020-07-12,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,674,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-20,-14,32,-17,2,-1,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,26.858025,21.567901,31.203704,0.0,,19.932099,66.406696
MT,2020-07-13,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,674,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-4,-3,53,-12,-26,5,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,26.697531,22.364198,30.567901,0.028222,,20.549383,69.918843
MT,2020-07-14,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,674,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,1,-3,38,-11,-24,5,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,25.58642,22.08642,29.061728,0.0,,21.561728,78.647065
MT,2020-07-15,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,674,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,1,-3,59,-10,-22,4,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,25.37037,21.345679,29.296296,2.568222,,21.592593,79.770668
MT,2020-07-16,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,,675,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,1,-5,54,-11,-23,5,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,26.265432,22.314815,29.802469,0.0,,20.833333,72.284283
MT,2020-07-17,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,,676,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,0,1,54,-8,-25,4,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,25.802469,21.796296,29.308642,0.0,,20.388889,72.27849
MT,2020-07-18,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,,677,9,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-8,-4,47,-8,-5,-1,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,25.438272,22.148148,28.660494,0.451556,,20.777778,75.657214
MT,2020-07-19,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,677,9,113820,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-14,-12,31,-11,1,-1,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,24.746914,21.475309,28.055556,3.2385,,20.790123,78.863387
MT,2020-07-20,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,2,0,959,679,9,114779,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-2,-2,62,-8,-26,5,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,25.271605,21.135802,28.580247,0.0,,20.561728,75.295314
MT,2020-07-21,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,1016,680,9,115795,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,5,-3,50,-6,-24,4,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,25.771605,20.901235,29.604938,0.0,,19.41358,68.455347
MT,2020-07-22,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,6,0,1114,686,9,116909,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,5,-2,72,-5,-21,4,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,26.654321,21.339506,31.092593,0.0,,19.598765,65.664357
MT,2020-07-23,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,931,686,9,117840,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,5,-3,63,-6,-23,4,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,27.969136,22.067901,32.771605,0.028222,,18.160494,56.330708
MT,2020-07-24,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,14,0,1085,700,9,118925,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,1,3,70,-4,-24,4,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,27.87037,21.419753,32.987654,0.028222,,17.617284,54.958848
MT,2020-07-25,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,1220,701,9,120145,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-7,-3,57,-6,-7,-1,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,27.58642,22.32716,32.234568,0.0,,19.166667,60.909122
MT,2020-07-26,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,7,0,850,708,9,120995,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-14,-11,37,-12,1,-1,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,27.104938,23.074074,30.641975,0.0,,21.030864,69.92717
MT,2020-07-27,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,12,0,1353,720,9,122348,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,0,-1,69,-6,-26,4,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,27.0,21.641975,30.882716,0.028222,,20.351852,67.279963
MT,2020-07-28,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,94,0,1615,814,9,123963,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,4,-2,51,-8,-24,5,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,27.944444,22.308642,32.308642,0.0,,18.777778,58.20145
MT,2020-07-29,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,10,0,1722,824,9,125685,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,3,-1,71,-5,-24,4,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,28.617284,22.882716,33.117284,0.0,,18.685185,55.905443
MT,2020-07-30,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,21,0,1314,845,9,126999,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,3,-3,64,-9,-25,5,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,28.759259,23.32716,33.240741,0.0,,20.123457,60.239745
MT,2020-07-31,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,15,0,1748,860,9,128747,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,2,4,72,-6,-27,4,1,0,1,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,31.48,29.5,23.777778,34.333333,0.0,,20.382716,58.983948
MT,2020-08-01,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,14,0,1418,874,9,130165,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-8,-4,48,-6,-8,0,1,0,2,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,37.04,30.265432,24.777778,36.166667,0.0,,20.395062,56.538066
MT,2020-08-02,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,16,0,1438,890,9,131603,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-14,-9,35,-13,-2,0,1,0,2,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,37.04,29.58642,24.611111,34.462963,0.0,,20.611111,59.43498
MT,2020-08-03,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,36,0,1502,926,9,133105,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,2,-1,69,-7,-27,5,1,0,2,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,37.04,28.574074,23.555556,34.141975,0.0,,22.950617,71.935345
MT,2020-08-04,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,20,0,1839,946,9,134944,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,8,1,51,-7,-25,5,1,0,2,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,37.04,28.679012,24.777778,33.604938,0.0,,22.32716,68.816654
MT,2020-08-05,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,49,0,1769,995,9,136713,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,9,3,70,-4,-24,5,1,0,2,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,37.04,26.58642,23.358025,30.209877,0.0,,17.969136,59.491586
MT,2020-08-06,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,40,0,1717,1035,9,138430,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,7,1,66,-4,-25,5,1,0,2,1,0,0,0,3,2,1,,,2,3,2,,0,2,0,37.04,25.962963,21.895062,29.481481,0.0,,18.462963,63.666152
MT,2020-08-07,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,54,0,1548,1089,9,139978,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-1,2,76,-5,-26,5,1,0,2,2,0,0,0,3,2,1,,,2,3,2,,0,2,0,39.81,25.691358,21.820988,29.691358,0.0,,19.574074,69.367276
MT,2020-08-08,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,23,0,1789,1112,9,141767,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-7,-3,57,-5,-9,1,1,0,2,2,0,0,0,3,2,1,,,2,3,2,,0,2,0,39.81,26.364198,21.932099,30.271605,0.0,,20.0,68.326003
MT,2020-08-09,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,29,0,1618,1141,9,143385,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-14,-10,40,-11,-3,1,1,0,2,2,0,0,0,3,2,1,,,2,3,2,,0,2,0,39.81,26.919753,22.351852,30.91358,0.0,,20.160494,67.067118
MT,2020-08-10,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,49,0,1882,1190,9,145267,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,4,2,93,-5,-32,6,1,0,2,2,0,0,0,3,2,1,,,2,3,2,,0,2,0,39.81,27.648148,22.67284,31.45679,0.0,,20.111111,64.118232
