location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CY,2020-02-15,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.729167,9.951389,15.770833,0.0,,6.208333,64.763461
CY,2020-02-16,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.5,9.194444,16.833333,0.0,,6.083333,61.083916
CY,2020-02-17,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.340278,7.791667,17.368056,0.0,,4.013889,54.012975
CY,2020-02-18,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.486111,7.069444,17.138889,0.0,,6.916667,64.628184
CY,2020-02-19,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.166667,9.715278,16.277778,1.143,,8.847222,75.584988
CY,2020-02-20,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.715278,9.402778,18.152778,0.508,,8.444444,66.392971
CY,2020-02-21,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.229167,8.236111,16.222222,1.143,,8.6875,79.270328
CY,2020-02-22,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.375,6.6875,16.444444,9.9695,,8.0625,75.204528
CY,2020-02-23,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.763889,6.972222,16.173611,1.17475,,7.354167,70.004275
CY,2020-02-24,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.006944,9.020833,17.423611,4.03225,,8.895833,76.280984
CY,2020-02-25,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.569444,8.611111,18.888889,2.31775,,7.833333,64.385838
CY,2020-02-26,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.597222,7.513889,19.173611,0.0,,8.861111,68.925641
CY,2020-02-27,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.375,8.486111,18.222222,0.0,,10.194444,76.350225
CY,2020-02-28,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.958333,11.701389,19.736111,0.0,,11.701389,76.218202
CY,2020-02-29,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.229167,8.0,18.5,1.49225,,7.277778,67.501382
CY,2020-03-01,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,14.069444,7.222222,18.159722,6.0325,,6.854167,62.368436
CY,2020-03-02,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,14.243056,8.444444,18.118056,0.0,,8.513889,68.716043
CY,2020-03-03,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,14.722222,8.8125,18.638889,0.0,,9.951389,73.439345
CY,2020-03-04,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,15.819444,8.625,20.743056,0.0,,9.6875,67.379844
CY,2020-03-05,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,11.11,16.888889,11.527778,21.652778,0.0,,11.0625,69.110383
CY,2020-03-06,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,11.11,15.118056,10.944444,18.277778,0.0,,10.243056,72.832069
CY,2020-03-07,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,0,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,11.11,15.534722,9.680556,19.909722,0.0,,10.319444,71.432399
CY,2020-03-08,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2,0,,2,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,11.11,15.527778,8.458333,20.6875,0.0,,10.888889,74.244452
CY,2020-03-09,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,2,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,11.11,17.861111,10.701389,22.909722,0.0,,10.875,64.455522
CY,2020-03-10,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,4,0,,6,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,22.22,15.520833,9.444444,19.236111,0.0,,8.854167,64.719364
CY,2020-03-11,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,6,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,22.22,14.993056,8.298611,19.409722,0.0,,8.833333,66.762735
CY,2020-03-12,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,8,0,,14,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,0,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,22.22,17.284722,12.701389,19.784722,1.68275,,10.861111,66.33641
CY,2020-03-13,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,7,0,,21,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,0,2,0,0,0,0,2,0,2,0,0,2,0,1,0,0,0,0,38.89,15.611111,13.555556,18.243056,11.43,20.32,12.986111,84.425565
CY,2020-03-14,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,9,0,,30,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,0,2,0,0,0,0,2,0,2,0,0,2,0,1,0,0,0,0,38.89,16.708333,14.034722,20.763889,0.0635,,13.3125,80.53533
CY,2020-03-15,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,10,0,,40,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,0,2,0,0,0,0,4,2,2,778334236,0,2,0,1,109760500,0,0,0,44.44,16.520833,11.5,20.326389,0.0,,13.097222,80.267918
CY,2020-03-16,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,40,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,0,0,0,0,4,2,2,0,0,2,0,1,0,0,0,0,51.85,16.326389,12.548611,19.479167,0.0,,11.493056,73.230962
CY,2020-03-17,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,18,0,,58,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,0,0,0,0,4,2,2,0,0,2,0,1,0,0,0,0,51.85,11.854167,8.743056,14.534722,3.20675,,5.243056,64.073033
CY,2020-03-18,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,,58,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,0,0,0,0,4,2,2,0,0,2,0,1,0,0,0,0,51.85,11.8125,6.541667,15.097222,2.3495,,2.118056,51.83862
CY,2020-03-19,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,9,0,,67,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,0,0,0,0,4,2,2,0,0,2,0,1,0,0,0,0,51.85,10.159722,5.965278,13.6875,0.127,,1.833333,56.682077
CY,2020-03-20,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,17,0,,84,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,0,0,0,0,4,2,2,0,0,2,0,1,0,0,0,0,51.85,11.791667,4.611111,15.597222,0.5715,,1.451389,50.230683
CY,2020-03-21,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,11,0,,95,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,0,0,0,0,4,2,2,0,0,2,0,1,0,0,0,0,51.85,12.868056,6.625,16.930556,1.49225,,3.5,53.548123
CY,2020-03-22,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,21,0,,116,0,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,0,0,0,0,4,2,2,0,0,2,0,1,0,0,0,0,51.85,13.673611,6.701389,17.75,0.03175,,6.291667,61.280392
CY,2020-03-23,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,8,3,,124,3,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,4,0,0,0,4,2,2,0,0,2,1,1,0,0,0,0,62.96,13.791667,7.027778,18.243056,0.0,,8.131944,69.145295
CY,2020-03-24,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,8,0,,132,3,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,92.59,15.416667,7.5,20.354167,0.0,,9.076389,66.133278
CY,2020-03-25,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,14,0,,146,3,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,92.59,16.125,9.194444,20.868056,0.0,,10.902778,71.478054
CY,2020-03-26,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,16,2,,162,5,,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,92.59,17.222222,10.958333,21.173611,0.0,,11.548611,69.865288
CY,2020-03-27,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,17,0,,179,5,5917,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,92.59,16.902778,12.6875,20.319444,0.03175,,12.3125,74.642143
CY,2020-03-28,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,35,1,530,214,6,6447,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,92.59,16.409722,12.131944,18.923611,0.53975,,9.881944,65.583381
CY,2020-03-29,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,16,1,400,230,7,6847,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,92.59,16.576389,12.958333,19.729167,0.072571,,9.194444,62.182973
CY,2020-03-30,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,32,1,550,262,8,7397,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,92.59,16.388889,12.576389,19.111111,1.17475,,11.208333,71.505598
CY,2020-03-31,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,58,1,779,320,9,8176,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,92.59,17.618056,13.138889,21.659722,0.79375,,11.298611,66.873124
