location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,diabetes_prevalence,adult_male_mortality_rate,adult_female_mortality_rate,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
CW,2020-07-24,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,29,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.173611,23.916667,31.75,0.47625,21.8125,72.976735
CW,2020-07-25,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,29,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.048611,21.673611,30.854167,6.930571,22.103175,78.150284
CW,2020-07-26,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,29,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,25.118056,21.319444,30.6875,18.076333,22.325397,83.786812
CW,2020-07-27,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,29,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.777778,22.857143,31.190476,3.084286,22.960317,80.112303
CW,2020-07-28,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,29,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.201389,23.1875,31.736111,0.0,22.809524,75.092545
CW,2020-07-29,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,29,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.145833,23.055556,31.381944,0.108857,23.351852,75.786204
CW,2020-07-30,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,29,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.618056,23.125,30.875,0.042333,22.962963,76.650963
CW,2020-07-31,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,29,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.650794,23.714286,32.825397,0.0,23.366667,72.840061
CW,2020-08-01,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,29,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.730159,24.039683,32.603175,0.0,23.6,73.874526
CW,2020-08-02,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,29,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.52381,24.349206,32.039683,0.0,23.933333,76.62224
CW,2020-08-03,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,29,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.055556,23.460317,31.325397,0.0,22.824074,75.853847
CW,2020-08-04,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,29,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.071429,22.746032,31.801587,0.423333,22.194444,73.442433
CW,2020-08-05,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,31,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.063492,23.325397,31.928571,0.0,22.675926,75.853138
CW,2020-08-06,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,31,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.743056,23.479167,30.791667,0.0,21.84127,73.890455
CW,2020-08-07,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,31,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.006944,23.548611,31.4375,0.0,22.706349,76.250398
CW,2020-08-08,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,31,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.527778,23.006944,30.493056,0.15875,22.825397,79.217752
CW,2020-08-09,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,32,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.701389,24.020833,30.701389,0.1524,23.472222,79.433665
CW,2020-08-10,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,32,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.208333,23.590278,31.326389,0.217714,23.435185,76.600955
CW,2020-08-11,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,32,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.493056,23.548611,31.090278,0.0,23.009259,73.195657
CW,2020-08-12,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,32,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.125,23.722222,31.388889,0.423333,23.194444,75.040801
CW,2020-08-13,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,32,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.006944,24.465278,32.354167,0.09525,22.730159,72.829757
CW,2020-08-14,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,32,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.506944,23.416667,32.236111,0.072571,22.420635,73.854591
CW,2020-08-15,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,32,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.986111,23.576389,32.548611,0.03175,22.007937,69.819168
CW,2020-08-16,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,33,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.079365,23.928571,33.119048,0.0,23.222222,74.455708
CW,2020-08-17,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,35,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.507937,23.761905,32.603175,0.0508,22.925926,75.095131
CW,2020-08-18,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,35,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.412698,23.650794,30.619048,1.3716,23.175926,82.194033
CW,2020-08-19,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,35,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.31746,23.373016,31.230159,6.313714,23.333333,76.712553
CW,2020-08-20,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,37,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.680556,23.854167,31.833333,0.09525,22.579365,73.25588
CW,2020-08-21,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,37,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.118056,24.645833,32.4375,0.28575,23.190476,73.778879
CW,2020-08-22,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,37,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.472222,23.805556,32.381944,0.03175,22.674603,73.916958
CW,2020-08-23,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,39,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.763889,22.597222,31.152778,1.397,22.253968,75.364096
CW,2020-08-24,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,8,0,,47,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.1875,23.0,31.902778,0.0,22.349206,74.424144
CW,2020-08-25,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,49,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.979167,23.215278,31.729167,0.0,22.796296,74.488096
CW,2020-08-26,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,4,0,,53,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.423611,23.298611,32.104167,0.145143,22.079365,71.640186
CW,2020-08-27,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,55,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.166667,23.979167,32.729167,0.0635,22.055556,69.009341
CW,2020-08-28,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,55,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.936508,24.015873,32.34127,0.471714,22.935185,73.519249
CW,2020-08-29,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,55,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.730159,23.126984,32.603175,2.358571,22.055556,70.091548
CW,2020-08-30,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,13,0,,68,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.944444,23.801587,31.214286,0.0,21.407407,70.905296
CW,2020-08-31,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,69,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,25.944444,22.174603,30.626984,3.217333,22.481481,79.989888
CW,2020-09-01,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,71,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.861111,24.159722,32.409722,1.058333,22.349206,71.350599
CW,2020-09-02,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,4,0,,75,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.486111,23.1875,30.041667,3.2512,22.714286,79.421339
CW,2020-09-03,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,3,0,,78,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,25.847222,22.527778,30.847222,0.931333,22.333333,79.829646
CW,2020-09-04,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,78,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.236111,22.645833,32.125,0.072571,22.452381,74.326363
CW,2020-09-05,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,78,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.590278,24.125,32.263889,0.0,22.68254,73.821578
CW,2020-09-06,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,14,0,,92,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.673611,24.270833,31.861111,0.0,23.253968,75.888562
CW,2020-09-07,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,15,0,,107,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.861111,24.069444,32.3125,0.0,23.031746,74.220032
CW,2020-09-08,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,9,0,,116,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.229167,23.701389,31.625,0.09525,22.801587,75.253365
CW,2020-09-09,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,116,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.285714,23.373016,31.595238,0.1016,22.601852,73.814071
CW,2020-09-10,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,19,0,,135,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.634921,23.587302,32.68254,0.0,22.5,72.309329
CW,2020-09-11,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,135,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.013889,24.3125,32.0625,0.03175,22.809524,72.534624
CW,2020-09-12,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,135,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.840278,23.875,30.222222,0.0,23.111111,78.883158
CW,2020-09-13,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,22,0,,157,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,29.022222,25.5,32.944444,1.2192,23.866667,74.500398
CW,2020-09-14,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,12,0,,169,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,29.8,27.144444,33.2,0.0,24.3,73.190637
CW,2020-09-15,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,23,0,,192,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,29.377778,26.2,33.577778,0.4064,23.877778,72.925095
CW,2020-09-16,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,18,0,,210,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,29.492063,26.714286,32.84127,0.036286,21.87963,65.079727
CW,2020-09-17,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,210,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.865079,24.611111,32.68254,0.0,22.527778,71.254004
CW,2020-09-18,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,210,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.912698,24.0,32.634921,0.0,21.731481,68.486372
CW,2020-09-19,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,210,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.269841,23.904762,32.769841,0.0,22.52381,71.228505
CW,2020-09-20,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,72,0,,282,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.493056,23.3125,30.541667,1.27,22.555556,78.482952
CW,2020-09-21,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,282,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.402778,22.090278,33.104167,0.508,22.420635,72.962641
CW,2020-09-22,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,9,0,,291,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,29.988889,26.544444,33.622222,0.0,23.522222,68.939538
CW,2020-09-23,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,10,0,,301,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,29.5,26.422222,34.3,0.0,23.8,71.587726
CW,2020-09-24,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,14,0,,315,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,29.366667,26.266667,33.977778,0.0,23.866667,72.420894
CW,2020-09-25,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,315,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.269841,24.293651,33.333333,0.0,22.712963,71.344788
CW,2020-09-26,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,315,1,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.079365,23.412698,33.095238,0.0,21.657407,67.513488
