location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MW,2020-02-12,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,18.666667,18.0,20.0,,17.888889,95.238168
MW,2020-02-13,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,18.666667,16.0,20.0,18.034,17.722222,94.244084
MW,2020-02-14,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,18.888889,18.0,20.0,0.0,18.0,94.583391
MW,2020-02-15,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,,,,,,
MW,2020-02-16,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,,,,,,
MW,2020-02-17,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,22.0,20.0,25.0,0.0,18.722222,81.678434
MW,2020-02-18,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,22.388889,21.0,23.0,,18.777778,80.044511
MW,2020-02-19,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,19.5,18.0,23.0,0.0,18.222222,92.330316
MW,2020-02-20,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,19.555556,18.0,21.0,,18.277778,92.33344
MW,2020-02-21,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,23.777778,20.0,26.0,0.0,19.111111,75.142031
MW,2020-02-22,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,22.833333,18.222222,26.0,0.0,19.222222,80.10446
MW,2020-02-23,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,25.5,23.0,28.0,0.0,19.333333,68.735016
MW,2020-02-24,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,23.333333,18.222222,26.0,0.0,20.222222,82.692675
MW,2020-02-25,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,19.555556,18.0,24.5,1.016,18.111111,91.372527
MW,2020-02-26,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,18.055556,16.611111,21.0,,16.611111,91.277315
MW,2020-02-27,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,21.444444,17.0,32.0,0.0,17.833333,79.916259
MW,2020-02-28,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,,,,,,
MW,2020-02-29,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,,,,,,
MW,2020-03-01,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,,,,,,
MW,2020-03-02,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,,,,,,
MW,2020-03-03,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,19.5,14.722222,24.0,0.0,17.166667,86.389109
MW,2020-03-04,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,17.833333,17.0,18.0,,16.833333,93.876958
MW,2020-03-05,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,,,,,,
MW,2020-03-06,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,23.222222,21.0,24.0,0.0,16.777778,67.096539
MW,2020-03-07,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,,,,,,
MW,2020-03-08,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,20.777778,19.0,23.0,0.0,17.388889,80.95424
MW,2020-03-09,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,,,,,,
MW,2020-03-10,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,23.5,21.0,25.0,0.0,17.333333,68.343344
MW,2020-03-11,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,,,,,,
MW,2020-03-12,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,,,,,,
MW,2020-03-13,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,20.777778,18.0,27.0,0.0,19.777778,94.008966
MW,2020-03-14,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,,,,,,
MW,2020-03-15,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,24.0,20.0,27.0,0.0,17.833333,68.441886
MW,2020-03-16,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,22.388889,19.0,25.0,0.0,15.388889,64.588417
MW,2020-03-17,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,18.0,16.0,20.0,0.0,16.5,90.951939
MW,2020-03-18,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,21.777778,19.0,24.0,0.0,17.222222,75.341984
MW,2020-03-19,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,20.888889,18.0,26.0,,18.388889,85.623942
MW,2020-03-20,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,2,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,41.67,21.222222,19.0,23.0,0.0,19.0,87.156498
MW,2020-03-21,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,2,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,41.67,22.5,20.0,25.0,,18.777778,79.505805
MW,2020-03-22,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,0,2,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,41.67,18.777778,18.0,19.0,0.0,17.5,92.289521
MW,2020-03-23,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,3,0,2,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,52.78,20.388889,17.0,22.0,,18.111111,86.777022
MW,2020-03-24,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,3,0,2,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,52.78,21.777778,20.0,23.0,0.0,18.222222,80.240986
MW,2020-03-25,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,3,0,2,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,52.78,21.166667,18.0,25.0,0.0,19.0,87.454072
MW,2020-03-26,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,0,0,,3,1,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,3,0,2,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,52.78,,,,,,
