location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CL,2020-08-20,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1813,93,0,28669,391849,10671,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-49,-28,-50,-50,-41,21,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,7.731481,-0.564815,16.944444,0.0,,0.796296,62.311007
CL,2020-08-21,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1920,52,0,29727,393769,10723,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-49,-26,-49,-50,-39,23,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,9.977778,1.077778,19.233333,0.0,,1.944444,60.654659
CL,2020-08-22,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1926,69,0,31981,395708,10792,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-56,-31,-60,-49,-26,19,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,10.033333,2.677778,18.922222,0.0,,3.044444,66.070344
CL,2020-08-23,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1942,60,0,27454,397665,10852,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-63,-41,-67,-54,-23,18,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,11.077778,6.977778,19.2,0.0508,,4.744444,66.666187
CL,2020-08-24,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1903,64,0,24503,399568,10916,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-48,-29,-54,-50,-40,20,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,12.677778,7.033333,17.8,0.0,,4.011111,56.840997
CL,2020-08-25,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1406,42,0,20257,400985,10958,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-50,-31,-56,-52,-41,21,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,10.733333,6.577778,17.144444,2.2225,,5.933333,74.760629
CL,2020-08-26,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1371,32,0,27019,402365,10990,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-49,-26,-53,-49,-39,20,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,10.377778,6.622222,14.366667,4.8895,,6.7,78.005299
CL,2020-08-27,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1739,82,0,30274,404102,11072,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-48,-25,-51,-49,-39,20,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,9.211111,2.711111,15.155556,0.0508,,5.277778,77.189344
CL,2020-08-28,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1868,60,0,32237,405972,11132,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-47,-24,-51,-48,-37,22,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,10.033333,6.1,15.444444,0.0,,5.555556,74.780322
CL,2020-08-29,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,2033,49,0,34769,408009,11181,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-55,-28,-59,-46,-25,18,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,11.255556,6.344444,15.9,0.0508,,5.711111,69.493959
CL,2020-08-30,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1966,63,0,31914,409974,11244,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-59,-34,-61,-49,-20,17,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,10.255556,3.088889,16.811111,0.0,,4.633333,68.866073
CL,2020-08-31,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1753,45,0,26326,411726,11289,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-44,-25,-47,-47,-39,19,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,9.755556,2.633333,16.666667,0.0508,,4.088889,69.535365
CL,2020-09-01,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1415,32,0,22746,413145,11321,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-45,-23,-48,-47,-40,19,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,9.814815,5.25,15.37963,0.0,,3.101852,64.829093
CL,2020-09-02,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1582,23,0,27242,414739,11344,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-46,-23,-49,-47,-39,19,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,10.877778,4.055556,16.766667,0.0,,4.644444,66.225201
CL,2020-09-03,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1758,78,0,31968,416501,11422,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-47,-26,-49,-47,-39,20,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,11.377778,4.4,18.1,0.0,,4.9,65.750212
CL,2020-09-04,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1965,72,0,34595,418469,11494,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-46,-23,-48,-46,-37,21,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,11.455556,7.044444,16.944444,0.0,,5.9,70.600181
CL,2020-09-05,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1961,57,0,35289,420434,11551,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-51,-24,-56,-44,-24,18,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,11.7,6.1,18.366667,0.3048,,6.055556,69.26669
CL,2020-09-06,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,2077,41,0,30987,422510,11592,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-57,-34,-58,-48,-20,17,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,11.211111,3.777778,18.144444,0.0508,,6.033333,71.087112
CL,2020-09-07,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1764,60,0,27980,424274,11652,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-42,-24,-47,-45,-39,19,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,11.755556,5.488889,19.277778,0.0,,6.733333,72.326168
CL,2020-09-08,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1263,30,0,21805,425541,11682,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-45,-26,-51,-46,-40,19,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,11.555556,7.477778,17.722222,0.0,,7.911111,79.682742
CL,2020-09-09,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1482,20,0,28313,427027,11702,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-44,-23,-46,-44,-37,19,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,14.177778,7.533333,20.122222,0.0,,7.333333,65.428797
CL,2020-09-10,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1639,79,0,34082,428669,11781,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-45,-24,-46,-43,-38,20,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,14.522222,7.122222,22.377778,0.0,,8.444444,68.451748
CL,2020-09-11,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1860,69,0,38062,430535,11850,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-45,-22,-46,-44,-37,23,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,13.966667,7.011111,20.688889,0.0,,6.844444,64.298775
CL,2020-09-12,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,2135,45,0,36298,432666,11895,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-51,-26,-56,-42,-23,19,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,12.777778,4.066667,21.433333,0.0,,4.044444,57.3515
CL,2020-09-13,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,2082,54,0,32577,434748,11949,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-56,-31,-57,-46,-18,18,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,13.388889,4.744444,21.522222,0.0508,,3.922222,54.932548
CL,2020-09-14,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1685,64,0,27197,436433,12013,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-38,-18,-43,-41,-34,18,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,12.833333,4.022222,22.888889,0.0,,2.844444,53.571841
CL,2020-09-15,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1536,27,0,23102,437983,12040,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-38,-12,-43,-39,-34,18,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,11.755556,5.877778,16.966667,0.0,,5.988889,70.90243
CL,2020-09-16,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1305,18,0,31646,439287,12058,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-38,-5,-42,-38,-34,17,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,13.922222,8.9,19.688889,0.0,,7.566667,67.733503
CL,2020-09-17,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1860,84,0,33240,441150,12142,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-41,-3,-41,-39,-39,19,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,15.677778,7.055556,24.755556,0.0,,8.377778,64.256684
CL,2020-09-18,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1673,57,0,34822,442827,12199,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-84,-78,-69,-73,-75,34,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,16.787037,7.731481,25.138889,0.0,,5.027778,50.250895
CL,2020-09-19,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1848,55,0,27620,444674,12254,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-83,-79,-70,-68,-56,24,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,14.044444,6.0,22.555556,0.0,,5.322222,57.766924
CL,2020-09-20,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1600,32,0,16822,446274,12286,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-68,-48,-64,-56,-26,19,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,13.044444,5.555556,21.333333,0.0,,6.377778,68.111771
CL,2020-09-21,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1194,12,0,13389,447468,12298,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-44,-25,-49,-45,-37,19,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,13.811111,8.311111,20.7,0.0,,7.655556,70.448207
CL,2020-09-22,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1054,23,0,15573,448523,12321,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-45,-25,-49,-42,-36,20,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,15.583333,8.324074,22.935185,0.0,,6.092593,58.81005
CL,2020-09-23,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1372,24,0,29078,449903,12345,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-48,-25,-51,-43,-34,21,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,16.288889,8.144444,23.866667,0.0,,7.044444,57.680143
CL,2020-09-24,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1731,124,0,37653,451634,12469,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-48,-26,-51,-43,-35,21,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,15.377778,9.811111,23.144444,0.0,,7.722222,65.693614
CL,2020-09-25,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,2222,58,0,38161,453868,12527,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-48,-25,-54,-44,-34,23,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,13.044444,10.733333,20.855556,0.169333,,8.455556,78.657828
CL,2020-09-26,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,2109,64,0,39405,455979,12591,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-56,-29,-60,-41,-22,20,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,13.077778,8.677778,17.944444,0.3556,,7.244444,68.22365
CL,2020-09-27,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,1923,50,0,37473,457901,12641,,0,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-61,-36,-60,-44,-19,19,3,3,2,3,2,3,2,4,2,2,0,0,2,2,2,0,0,2,0,81.94,12.788889,4.566667,20.566667,0.762,,5.833333,64.048707
