location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,population,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
ER,2021-08-10,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,4,0,6593,36,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,2,4,0,0,0,0,2,3,1,0,0,3,0,62.04,,,,,,
ER,2021-08-11,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,4,0,6597,36,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,2,4,0,0,0,0,2,3,1,0,0,3,0,62.04,,,,,,
ER,2021-08-12,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,3,0,6600,36,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,2,4,0,0,0,0,2,3,1,0,0,3,0,62.04,,,,,,
ER,2021-08-13,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,1,1,6601,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,2,4,0,0,0,0,2,3,1,0,0,3,0,62.04,,,,,,
ER,2021-08-14,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6601,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,2,4,0,0,0,0,2,3,1,0,0,3,0,62.04,,,,,,
ER,2021-08-15,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,2,0,6603,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,2,4,0,0,0,0,2,3,1,0,0,3,0,62.04,,,,,,
ER,2021-08-16,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,6,0,6609,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,2,4,0,0,0,0,2,3,1,0,0,3,0,62.04,,,,,,
ER,2021-08-17,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,2,0,6611,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-18,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,7,0,6618,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-19,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6618,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-20,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,2,0,6620,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-21,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,3,0,6623,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-22,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,1,0,6624,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-23,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,8,0,6632,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-24,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,3,0,6635,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-25,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,1,0,6636,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-26,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,3,0,6639,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-27,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6639,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-28,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,1,0,6640,37,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-29,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,2,1,6642,38,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-30,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6642,38,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-08-31,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6642,38,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,0,2,3,1,1,0,4,0,0,,,2,3,1,,0,3,0,50.93,,,,,,
ER,2021-09-01,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6642,38,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-02,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,4,0,6646,38,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-03,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,1,0,6647,38,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-04,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,1,0,6648,38,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-05,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6648,38,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-06,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,3,2,6651,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-07,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6651,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-08,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,3,0,6654,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-09,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,1,0,6655,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-10,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6655,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-11,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6655,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-12,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,2,0,6657,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-13,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,4,0,6661,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-14,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,2,0,6663,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-15,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,4,0,6667,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-16,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,2,0,6669,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-17,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,2,0,6671,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-18,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6671,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-19,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,3,0,6674,40,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-20,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,6,1,6680,41,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-21,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6680,41,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-22,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6680,41,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-23,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,5,1,6685,42,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-24,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,9,0,6694,42,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-25,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6694,42,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-26,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6694,42,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-27,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,3,0,6697,42,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-28,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,12,0,6709,42,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-29,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,13,0,6722,42,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-09-30,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6722,42,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-10-01,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6722,42,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-10-02,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,1,0,6723,42,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-10-03,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,6723,42,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
ER,2021-10-04,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,2,0,6725,42,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,0,1,2,3,1,2,0,4,0,0,,,0,3,0,,0,3,0,47.22,,,,,,
