location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
IN,2021-03-07,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,15388,77,,11244786,157930,,59600,17227903,7066,3761107,66666,20989010,,,,1,1,2,3,3,2,1,4238,8033,24238,24877,20371,16885,11416,5643,1841,272,,,,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,,,,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,9,4,78691,41378,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-21,16,-6,-3,-3,6,2,2,2,4,0,3,1,3,0,2,0,0,2,3,2,0,0,4,3,63.43,28.097222,16.131944,36.222222,0.0,10.069444,33.36988
IN,2021-03-08,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,17921,133,,11262707,158063,222716796,1715380,18943283,304343,4065450,2019723,23008733,,,,,4,4,2,1,,1,4238,8033,24238,24877,20375,16889,11418,5644,1841,273,,,,,0,0,0,0,,0,1,0,1,2,5,5,17,9,3,0,,,,,0,0,0,0,,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,8,4,78699,41382,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-19,21,-9,-6,-15,8,2,2,2,4,0,3,1,3,0,2,0,0,2,3,2,0,0,4,3,63.43,28.569444,17.541667,36.833333,0.0,11.715278,35.87489
IN,2021-03-09,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,22854,126,763081,11285561,158189,223479877,1060944,20004227,298229,4363679,1359173,24367906,,,1,,2,2,7,2,2,,4238,8033,24239,24877,20377,16891,11425,5646,1843,273,,,0,,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,0,,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,5,78710,41387,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-20,20,-10,-6,-16,8,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,29.201389,20.388889,36.25,0.0,15.3125,43.584974
IN,2021-03-10,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,23285,117,778416,11308846,158306,224258293,1030254,21034481,286851,4650530,1317105,25685011,,,,1,,,3,7,3,,4238,8033,24239,24878,20377,16891,11428,5653,1846,273,,,,0,,,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,,0,,,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,7,7,78717,41394,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-19,25,-11,-2,-13,7,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,29.645833,20.972222,36.479167,0.0,15.729167,43.325615
IN,2021-03-11,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,24882,140,740345,11333728,158446,224998638,401360,21435841,78549,4729079,479909,26164920,,,,,,3,5,1,4,,4238,8033,24239,24878,20377,16894,11433,5654,1850,273,,,,,,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,,,,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,8,5,78725,41399,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-22,18,-6,-10,-31,11,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,29.006944,20.479167,34.920635,0.254,15.791667,45.239327
IN,2021-03-12,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,25320,161,840635,11359048,158607,225839273,1639663,23075504,413874,5142953,2053537,28218457,,,,,2,2,3,6,1,,4238,8033,24239,24878,20379,16896,11436,5660,1851,273,,,,,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,,,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,10,4,78735,41403,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-21,21,-13,-5,-15,8,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,28.576389,20.9375,34.097222,0.0,15.944444,46.790263
IN,2021-03-13,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,26291,118,864368,11385339,158725,226703641,1232131,24307635,287821,5430774,1519952,29738409,,,,,1,3,4,3,2,,4238,8033,24239,24878,20380,16899,11440,5663,1853,273,,,,,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,,,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,9,4,78744,41407,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-22,18,-11,-6,-11,8,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,24.506944,18.673611,29.680556,7.52475,16.979167,63.646433
IN,2021-03-14,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,24492,131,703772,11409831,158856,227407413,144750,24452385,24879,5455653,169629,29908038,,,,,,3,2,6,3,1,4238,8033,24239,24878,20380,16902,11442,5669,1856,274,,,,,,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,,,,,,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,10,5,78754,41412,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-22,15,-7,-2,-3,6,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,26.951389,18.159722,33.326389,0.0,16.25,52.462274
IN,2021-03-15,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,28903,188,873350,11438734,159044,228280763,2627099,27079484,412295,5867948,3039394,32947432,,,1,1,2,1,3,1,2,,4238,8033,24240,24879,20382,16903,11445,5670,1858,274,,,0,0,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,0,0,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,6,5,78760,41417,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-20,20,-8,-5,-16,8,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,28.395833,19.506944,34.618056,0.0,13.416667,40.571118
IN,2021-03-16,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,35871,172,969021,11474605,159216,229249784,1782553,28862037,334551,6202499,2117104,35064536,,,,1,,3,4,4,3,1,4238,8033,24240,24880,20382,16906,11449,5674,1861,275,,,,0,,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,,,,0,,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,5,78771,41422,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-22,17,-11,-7,-17,8,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,28.9375,18.895833,35.583333,0.0,13.076389,38.214842
IN,2021-03-17,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,39726,154,1063379,11514331,159370,230313163,1738750,30600787,339969,6542468,2078719,37143255,,,,1,,3,4,3,2,,4238,8033,24240,24881,20382,16909,11453,5677,1863,275,,,,0,,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,,0,,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,2,78782,41424,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-21,21,-14,-5,-11,8,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,28.875,20.708333,35.013889,0.0,13.527778,39.253059
IN,2021-03-18,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,40953,188,1057383,11555284,159558,231370546,1825443,32426230,371119,6913587,2196562,39339817,,,,,,1,6,5,3,,4238,8033,24240,24881,20382,16910,11459,5682,1866,275,,,,,,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,,,,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,8,7,78790,41431,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-22,19,-12,-6,-13,9,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,29.083333,20.263889,36.166667,0.0,12.484127,37.672983
IN,2021-03-19,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,43846,197,1060971,11599130,159755,232431517,2415800,34842030,307775,7221362,2723575,42063392,,,,,1,2,6,9,,,4238,8033,24240,24881,20383,16912,11465,5691,1866,275,,,,,0,0,0,0,,,1,0,1,2,5,5,17,9,3,0,,,,,0,0,0,0,,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,9,9,78799,41440,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-21,24,-13,-5,-11,9,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,27.506944,20.944444,32.944444,0.036286,15.458333,48.561793
IN,2021-03-20,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,46951,212,,11646081,159967,,2283157,37125187,257292,7478654,2540449,44603841,,,,1,1,2,2,3,5,2,4238,8033,24240,24882,20384,16914,11467,5694,1871,277,,,,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,,,,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,10,6,78809,41446,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-22,19,-12,-4,-2,7,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,27.958333,20.75,34.347222,0.580571,16.347222,49.814581
IN,2021-03-21,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,40715,199,,11686796,160166,234445774,449115,37574302,13042,7491696,462157,45065998,,,,,,7,1,3,3,,4238,8033,24240,24882,20384,16921,11468,5697,1874,277,,,,,,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,,,,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,9,5,78818,41451,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-24,14,-9,-4,-2,7,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,28.715278,20.625,35.076389,0.09525,15.326389,44.657147
IN,2021-03-22,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,47262,275,967459,11734058,160441,235413233,3056851,40631153,371745,7863441,3428596,48494594,,,,1,1,1,3,2,3,2,4238,8033,24240,24883,20385,16922,11471,5699,1877,279,,,,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,,,,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3,10,78821,41461,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-21,21,-10,-7,-13,9,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,29.930556,20.138889,37.138889,0.0,14.430556,39.117226
IN,2021-03-23,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,53476,251,1025628,11787534,160692,236438861,2100799,42731952,245893,8109334,2346692,50841286,,,,,1,2,,3,4,,4238,8033,24240,24883,20386,16924,11471,5702,1881,279,,,,,0,0,,0,0,,1,0,1,2,5,5,17,9,3,0,,,,,0,0,,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,7,3,78828,41464,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-21,19,-11,-7,-15,9,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,27.263889,21.0625,32.298611,0.0,14.423611,45.871897
IN,2021-03-24,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,59118,257,1065021,11846652,160949,237503882,2114586,44846538,189837,8299171,2304423,53145709,,,,1,,1,2,7,1,,4238,8033,24240,24884,20386,16925,11473,5709,1882,279,,,,0,,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,,0,,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,8,4,78836,41468,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-19,23,-13,-4,-12,9,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,29.347222,20.1875,35.166667,0.09525,15.048611,42.212429
IN,2021-03-25,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,62258,291,1100756,11908910,161240,238604638,2154934,47001472,203797,8502968,2358731,55504440,,,,,,2,7,5,1,,4238,8033,24240,24884,20386,16927,11480,5714,1883,279,,,,,,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,,,,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,9,6,78845,41474,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-19,23,-12,-4,-13,9,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,30.194444,20.881944,36.746032,0.0,14.104167,37.748314
IN,2021-03-26,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,62714,312,1164915,11971624,161552,239769553,2425146,49426618,180187,8683155,2605333,58109773,,,,1,,2,5,5,1,,4238,8033,24240,24885,20386,16929,11485,5719,1884,279,,,,0,,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,,0,,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,12,2,78857,41476,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-21,25,-13,-5,-14,10,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,29.798611,21.041667,35.916667,0.0,11.923611,33.533344
IN,2021-03-27,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,68020,291,1181289,12039644,161843,240950842,2014818,51441436,145191,8828346,2160009,60269782,,,,,,3,2,4,5,2,4238,8033,24240,24885,20386,16932,11487,5723,1889,281,,,,,,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,,,,,,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,7,9,78864,41485,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-21,25,-12,-2,-8,7,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,30.0,19.881944,36.826389,0.0,10.798611,30.956595
IN,2021-03-28,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,56211,271,913319,12095855,162114,241864161,218798,51660234,41855,8870201,260653,60530435,,,,,1,3,6,4,1,,4238,8033,24240,24885,20387,16935,11493,5727,1890,281,,,,,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,,,,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,12,3,78876,41488,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-30,10,-15,-11,-7,9,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,30.986111,20.048611,38.263889,0.0,12.826389,33.322436
IN,2021-03-29,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,53480,354,785864,12149335,162468,242650025,551164,52211398,31755,8901956,582919,61113354,,,,,,1,1,6,2,1,4238,8033,24240,24885,20387,16936,11494,5733,1892,282,,,,,,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,,,,,,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,8,3,78884,41491,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-41,-15,-22,-34,-57,21,2,2,2,4,0,3,0,3,0,2,0,0,2,3,2,0,0,4,3,57.87,30.935185,21.666667,39.351852,0.0,12.62037,32.861235
