location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
SL,2020-10-16,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,2,0,0,2327,74,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,27.138889,23.5,30.5,8.89,22.833333,77.406421
SL,2020-10-17,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,3,0,0,2330,74,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,26.0,22.75,28.555556,11.557,22.944444,83.295733
SL,2020-10-18,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,1,0,0,2331,74,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,27.194444,25.0,28.5,0.0,23.416667,79.927154
SL,2020-10-19,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,5,0,0,2336,74,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,27.916667,25.0,30.0,0.0,23.833333,78.715115
SL,2020-10-20,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2336,74,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,3700000,0,3,0,31.48,27.027778,24.638889,29.25,2.54,23.166667,79.538454
SL,2020-10-21,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,4,0,0,2340,74,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,28.055556,24.75,30.111111,0.0,23.805556,77.753504
SL,2020-10-22,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,3,1,0,2343,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,27.888889,25.0,31.0,4.064,23.694444,78.091408
SL,2020-10-23,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,2,0,0,2345,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,28.111111,24.888889,30.0,29.972,22.722222,72.625442
SL,2020-10-24,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,1,0,0,2346,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,27.388889,25.5,29.0,0.0,23.222222,78.251109
SL,2020-10-25,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2346,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,27.5,25.0,30.0,0.0,22.833333,75.736342
SL,2020-10-26,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,4,0,0,2350,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,29.388889,28.0,31.0,,23.722222,71.604795
SL,2020-10-27,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,4,0,0,2354,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,28.722222,26.5,31.0,0.0,24.944444,80.105445
SL,2020-10-28,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,8,0,0,2362,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,28.388889,24.5,31.25,0.0,24.333333,78.726513
SL,2020-10-29,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,3,0,0,2365,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,29.111111,25.0,33.0,0.0,25.333333,80.126684
SL,2020-10-30,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,1,0,0,2366,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,29.388889,26.75,30.5,0.0,24.444444,74.919474
SL,2020-10-31,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2366,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,29.25,26.75,31.0,0.0,24.5,75.690799
SL,2020-11-01,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2366,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,28.694444,26.305556,30.611111,0.0,24.527778,78.23398
SL,2020-11-02,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,2,0,0,2368,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,28.777778,25.388889,32.0,0.254,24.444444,77.468325
SL,2020-11-03,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,1,0,0,2369,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,28.805556,26.388889,31.0,0.0,23.75,74.269222
SL,2020-11-04,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,4,0,0,2373,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,27.527778,24.5,29.0,0.0,23.583333,79.210858
SL,2020-11-05,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2373,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,27.5,25.388889,31.25,0.127,23.194444,77.469316
SL,2020-11-06,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,8,0,0,2381,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,27.166667,24.5,30.0,0.0,23.527778,80.557459
SL,2020-11-07,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,2,0,0,2383,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,28.777778,25.305556,31.5,0.0,24.277778,76.743664
SL,2020-11-08,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,3,0,0,2386,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,29.027778,26.5,32.0,0.0,24.583333,76.994602
SL,2020-11-09,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2386,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,28.055556,26.0,31.0,0.0,25.444444,85.755448
SL,2020-11-10,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2386,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,29.527778,27.0,31.611111,0.0,23.972222,72.125368
SL,2020-11-11,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2386,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,29.277778,27.0,32.0,0.0,25.333333,79.358515
SL,2020-11-12,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,3,0,0,2389,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,29.416667,23.694444,32.0,0.0,24.138889,73.490787
SL,2020-11-13,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,2,0,0,2391,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,29.305556,25.25,32.5,0.0,23.472222,70.913739
SL,2020-11-14,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2391,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,28.638889,25.5,32.5,0.0,21.694444,66.571719
SL,2020-11-15,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2391,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,3,0,31.48,29.166667,24.0,33.222222,0.0,21.055556,61.673751
SL,2020-11-16,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,1,0,0,2392,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,28.583333,24.5,31.5,0.0,23.25,72.918101
SL,2020-11-17,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,5,0,0,2397,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,29.416667,25.055556,31.25,0.0,23.833333,71.968424
SL,2020-11-18,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2397,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,28.166667,26.0,30.0,0.0,22.444444,71.146191
SL,2020-11-19,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,2,0,0,2399,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,28.444444,26.0,30.0,0.0,23.111111,72.89293
SL,2020-11-20,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,6,0,0,2405,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,28.777778,26.0,30.0,0.0,22.944444,70.778662
SL,2020-11-21,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2405,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,28.944444,28.0,29.5,0.0,23.694444,73.345034
SL,2020-11-22,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,1,0,0,2406,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,25.222222,24.0,29.0,0.0,22.0,82.355129
SL,2020-11-23,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2406,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,28.527778,27.0,30.0,0.0,24.5,78.941396
SL,2020-11-24,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,2,0,0,2408,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,28.722222,26.0,30.0,0.0,23.555556,73.67735
SL,2020-11-25,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,1,0,0,2409,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,28.277778,26.0,30.0,0.0,23.0,73.109786
SL,2020-11-26,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,1,0,0,2410,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,26.833333,26.0,28.0,0.0,22.666667,77.965422
SL,2020-11-27,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,0,2410,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,,,,,,
SL,2020-11-28,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,1,0,0,2411,75,0,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,1,0,1,3,1,1,0,1,0,0,0,0,2,2,2,0,0,3,0,40.74,28.222222,25.0,31.0,0.0,23.0,73.346566
