location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
PE,2020-02-03,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,22.34127,18.865079,25.674603,3.447143,19.444444,78.717367
PE,2020-02-04,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.148148,20.731481,27.37037,0.0,20.888889,75.504795
PE,2020-02-05,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.990741,20.666667,28.740741,0.338667,20.944444,71.182158
PE,2020-02-06,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.138889,20.75,27.074074,18.3896,21.066667,75.591198
PE,2020-02-07,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.416667,19.972222,26.453704,0.0,20.422222,75.999459
PE,2020-02-08,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.037037,20.62037,27.425926,0.677333,20.8,74.032101
PE,2020-02-09,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,22.069444,19.125,25.180556,23.706667,20.111111,77.055203
PE,2020-02-10,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.037037,20.0,26.351852,0.550333,21.022222,80.083279
PE,2020-02-11,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.240741,20.101852,26.351852,5.1816,20.577778,77.982287
PE,2020-02-12,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.537037,20.037037,28.851852,0.042333,20.544444,71.531692
PE,2020-02-13,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.101852,20.462963,27.12037,2.201333,20.855556,74.54339
PE,2020-02-14,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.157407,20.157407,28.083333,2.159,20.9,73.969228
PE,2020-02-15,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,4,1,3,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,25.027778,20.296296,28.833333,0.0,20.822222,70.87198
PE,2020-02-16,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,1,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,22.203704,18.12963,26.407407,0.0,19.0,69.510998
PE,2020-02-17,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.240741,20.0,28.490741,0.6096,20.922222,74.474787
PE,2020-02-18,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.592593,20.101852,27.537037,1.016,21.066667,78.277179
PE,2020-02-19,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.62963,19.851852,28.703704,0.2032,20.688889,71.212791
PE,2020-02-20,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,25.611111,20.685185,29.666667,0.0,20.6,67.298625
PE,2020-02-21,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-1,-2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,25.268519,20.518519,29.287037,0.0,20.9,69.001477
PE,2020-02-22,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,1,-1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,21.990741,20.5,23.537037,8.509,20.455556,83.959372
PE,2020-02-23,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,22.986111,19.5,26.875,0.508,19.37037,67.793502
PE,2020-02-24,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.460317,18.230159,27.214286,0.0,18.592593,68.666042
PE,2020-02-25,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,25.092593,20.898148,28.62037,3.175,21.233333,71.196484
PE,2020-02-26,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.296296,20.212963,28.101852,4.995333,21.144444,75.771154
PE,2020-02-27,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.351852,20.037037,26.601852,6.942667,20.911111,79.357089
PE,2020-02-28,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.055556,20.25,27.648148,6.011333,20.844444,75.194062
PE,2020-02-29,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,6,5,5,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.546296,20.5,27.055556,1.5748,21.611111,81.458959
PE,2020-03-01,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,5,6,-3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,19.87037,17.37037,22.666667,13.038667,19.416667,86.035508
PE,2020-03-02,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,2,4,-1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.166667,19.351852,28.907407,0.169333,20.388889,72.325879
PE,2020-03-03,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,1,0,1,,,,,,,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,,0,0,0,0,0,0,1,0,0,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,0,,0,0,1,,1,0,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,2,3,-1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,25.972222,20.833333,29.833333,0.0,20.8,65.881688
PE,2020-03-04,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,0,1,0,2,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,0,0,0,0,0,0,1,0,1,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,0,,0,0,1,,2,0,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,1,3,-2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.166667,20.37037,27.37037,1.312333,21.188889,76.687271
PE,2020-03-05,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,9,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,0,4,-3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,11.11,25.481481,20.787037,29.490741,0.0,21.166667,70.575962
