location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
CM,2020-06-16,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,174,6,10427,282,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-9,-6,-12,-3,-8,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,24.666667,19.222222,30.0,1.016,20.111111,75.805253
CM,2020-06-17,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,854,18,11281,300,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-12,-10,-17,-7,-9,7,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.833333,18.5,26.5,0.0,18.388889,80.809483
CM,2020-06-18,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,11281,300,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-8,-5,-17,-2,-8,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,22.666667,17.888889,26.222222,0.0,18.388889,76.812982
CM,2020-06-19,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,461,0,11742,300,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-7,-6,-17,-3,-7,7,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,19.833333,18.0,24.0,44.958,18.666667,92.993298
CM,2020-06-20,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,150,1,11892,301,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-8,-8,-18,-5,2,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.5,18.5,27.0,4.064,18.833333,84.798741
CM,2020-06-21,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,149,5,12041,306,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-9,-10,-19,-8,5,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,19.944444,18.222222,26.0,8.89,18.388889,90.762955
CM,2020-06-22,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,229,5,12270,311,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-10,-8,-22,-4,-9,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,23.5,18.5,28.0,3.048,19.111111,76.409824
CM,2020-06-23,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,322,0,12592,311,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-9,-9,-19,-3,-11,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.555556,17.722222,29.0,0.0,19.166667,86.286697
CM,2020-06-24,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,12592,311,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-14,-11,-21,-9,-11,8,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,20.111111,18.0,23.0,2.032,18.611111,91.090282
CM,2020-06-25,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,12592,311,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-7,-2,-16,0,-9,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.888889,17.0,29.0,0.0,17.833333,77.77414
CM,2020-06-26,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,753,14,13345,325,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-5,-3,-18,-1,-9,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,23.166667,20.0,28.0,0.0,19.166667,78.233419
CM,2020-06-27,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,185,1,13530,326,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-7,-7,-21,-1,-4,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.055556,18.611111,28.5,14.986,18.388889,84.751412
CM,2020-06-28,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,13530,326,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-8,-5,-19,-3,1,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.555556,17.277778,28.0,1.016,18.888889,84.804642
CM,2020-06-29,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,181,0,13711,326,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-7,-5,-21,2,-10,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,19.333333,18.0,22.5,23.876,18.555556,95.261789
CM,2020-06-30,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,326,2,14037,328,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-9,-7,-22,2,-12,7,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,20.888889,17.388889,27.0,0.0,18.222222,84.733609
CM,2020-07-01,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,14037,328,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-5,0,-15,5,-9,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.611111,19.0,28.0,1.016,18.888889,84.516928
CM,2020-07-02,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,487,12,14524,340,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-5,0,-12,8,-9,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,23.277778,16.888889,28.5,1.016,18.666667,75.321958
CM,2020-07-03,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,14524,340,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-7,-4,-15,3,-8,7,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.111111,17.611111,28.0,0.0,18.555556,85.349143
CM,2020-07-04,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,14524,340,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-4,-2,-20,5,-2,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.166667,18.5,25.0,1.016,18.333333,83.882625
CM,2020-07-05,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,392,17,14916,357,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-4,-3,-17,4,3,4,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,20.111111,18.5,24.722222,6.096,18.555556,90.774128
CM,2020-07-06,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,14916,357,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-4,-2,-19,7,-9,4,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,22.277778,18.5,27.0,0.0,18.777778,80.587324
CM,2020-07-07,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,14916,357,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-4,-2,-21,6,-11,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,20.111111,16.5,23.0,3.048,18.166667,88.587894
CM,2020-07-08,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,14916,357,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-4,-1,-17,5,-7,4,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.222222,18.5,26.222222,2.032,18.833333,86.25443
CM,2020-07-09,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,257,0,15173,357,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-5,-2,-18,8,-8,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.777778,18.0,25.0,4.064,18.777778,83.081725
CM,2020-07-10,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,15173,357,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-4,-2,-19,6,-9,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,20.388889,17.5,23.0,13.97,18.555556,89.229315
CM,2020-07-11,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,15173,357,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-5,-3,-18,8,-2,4,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.944444,18.777778,25.0,12.954,19.055556,83.679222
CM,2020-07-12,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,15173,357,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-4,-4,-15,4,2,4,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.388889,19.0,25.5,6.096,19.5,88.99864
CM,2020-07-13,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,884,0,16057,357,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-5,-3,-21,8,-8,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.277778,18.722222,26.5,0.762,19.055556,87.161555
CM,2020-07-14,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,100,14,16157,371,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-10,-9,-23,3,-11,7,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,19.777778,18.5,22.111111,13.97,18.555556,92.667686
CM,2020-07-15,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,128,3,16285,374,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-5,-2,-19,7,-7,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,20.5,18.222222,23.0,23.876,18.5,88.311965
CM,2020-07-16,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,129,3,16414,377,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-5,-2,-18,8,-9,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.0,18.0,23.111111,0.0,18.666667,86.533066
CM,2020-07-17,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,108,3,16522,380,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-2,1,-16,7,-7,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.0,18.388889,26.0,2.032,18.611111,86.232856
CM,2020-07-18,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,16522,380,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-4,-4,-18,8,-2,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,20.833333,18.0,25.0,23.114,18.722222,87.728544
CM,2020-07-19,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,16522,380,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-8,-7,-19,0,-1,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.0,18.0,25.0,7.112,18.666667,86.533066
CM,2020-07-20,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,16522,380,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-4,-2,-18,9,-10,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,20.888889,17.277778,24.222222,8.89,17.888889,82.977294
CM,2020-07-21,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,16522,380,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-6,-4,-19,5,-11,7,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,22.111111,19.0,26.222222,0.0,18.777778,81.409317
CM,2020-07-22,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,186,3,16708,383,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-7,-4,-18,4,-9,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.611111,18.0,24.5,0.762,18.944444,84.810539
CM,2020-07-23,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,16708,383,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-7,-5,-17,6,-11,8,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.388889,16.222222,26.0,0.508,18.444444,83.325724
CM,2020-07-24,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,16708,383,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-5,-3,-15,7,-10,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,20.666667,18.0,25.0,2.032,18.611111,88.01946
CM,2020-07-25,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,402,6,17110,389,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-3,-2,-16,8,-5,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,22.5,18.0,27.0,0.508,19.0,80.616623
CM,2020-07-26,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,69,0,17179,389,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-6,-5,-18,3,-3,5,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,22.611111,18.111111,27.0,7.874,18.888889,79.521164
CM,2020-07-27,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,76,0,17255,389,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-1,0,-15,14,-12,4,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,22.166667,17.722222,27.5,0.508,18.833333,81.416376
CM,2020-07-28,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,17255,389,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,-3,-2,-18,12,-12,6,2,0,2,3,1,0,1,4,1,1,0,0,2,2,1,0,0,3,0,60.19,21.833333,19.5,26.222222,25.908,19.0,83.957176
