location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
TO,2022-04-26,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,141,0,9838,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,22.777778,20.722222,28.25,12.446,20.513889,87.20545
TO,2022-04-27,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,9838,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,25.027778,21.958333,26.777778,29.294667,19.875,73.927388
TO,2022-04-28,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,227,0,10065,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.013889,22.680556,28.069444,4.487333,20.833333,73.689506
TO,2022-04-29,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,10065,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.527778,23.569444,28.458333,2.921,23.361111,82.86257
TO,2022-04-30,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,10065,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.125,23.694444,28.625,17.018,24.083333,88.626764
TO,2022-05-01,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,131,0,10196,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,27.291667,24.0,29.319444,5.969,24.763889,86.253561
TO,2022-05-02,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,256,0,10452,11,3822,81816,640,72494,9254,190474,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.763889,23.958333,29.472222,2.54,24.125,85.605062
TO,2022-05-03,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,42,0,10494,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,25.569444,23.777778,28.472222,4.2545,21.402778,77.968272
TO,2022-05-04,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,10494,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,23.972222,21.041667,28.111111,0.8255,19.875,78.363136
TO,2022-05-05,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,210,0,10704,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,24.458333,20.694444,28.152778,0.0,21.236111,82.437235
TO,2022-05-06,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,10704,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,24.888889,20.75,28.486111,0.127,21.777778,82.97264
TO,2022-05-07,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,10704,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,2,2,1,4,1,0,,,2,3,1,,0,4,5,54.63,24.541667,20.916667,28.194444,3.217333,22.055556,86.097907
TO,2022-05-08,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,61,0,10765,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,2,2,1,4,1,0,,,2,3,1,,0,4,5,54.63,24.763889,22.25,27.319444,9.4615,21.902778,84.241071
TO,2022-05-09,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,10765,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,24.861111,22.222222,27.791667,1.143,18.847222,69.594804
TO,2022-05-10,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,61,0,10826,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,24.083333,20.347222,27.194444,0.127,18.027778,69.43145
TO,2022-05-11,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,124,0,10950,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,24.791667,21.444444,27.555556,0.0,21.361111,81.441304
TO,2022-05-12,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,10950,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,24.111111,21.083333,26.819444,1.862667,19.902778,77.818471
TO,2022-05-13,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,10950,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,22.472222,17.458333,26.097222,2.667,16.847222,71.131596
TO,2022-05-14,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,10950,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,23.069444,18.694444,26.583333,1.5875,17.180556,70.013671
TO,2022-05-15,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,167,0,11117,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,22.222222,16.75,26.5,0.0635,17.0,73.105431
TO,2022-05-16,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11117,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,24.444444,20.430556,26.930556,0.1905,17.722222,66.587659
TO,2022-05-17,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,147,0,11264,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,25.180556,20.277778,27.472222,0.0,18.513889,66.740959
TO,2022-05-18,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,130,0,11394,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,25.694444,23.333333,28.138889,0.0,19.75,69.851032
TO,2022-05-19,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11394,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,25.736111,23.458333,28.25,0.846667,21.25,76.439171
TO,2022-05-20,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11394,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,25.569444,22.736111,28.555556,0.169333,22.097222,81.293767
TO,2022-05-21,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11394,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,24.527778,21.305556,28.152778,0.635,21.888889,85.389409
TO,2022-05-22,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,94,0,11488,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,25.763889,22.027778,28.819444,0.6985,22.902778,84.270506
TO,2022-05-23,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11488,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,26.541667,23.333333,29.319444,0.1905,23.513889,83.645066
TO,2022-05-24,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11488,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,26.208333,23.25,28.722222,0.635,23.041667,82.993818
TO,2022-05-25,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11488,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,26.074074,23.740741,29.092593,0.0,22.777778,82.231979
TO,2022-05-26,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11488,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,26.37037,24.518519,28.925926,0.0,23.685185,85.242103
TO,2022-05-27,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11488,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,26.236111,24.041667,28.444444,0.3175,23.611111,85.570783
TO,2022-05-28,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11488,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,26.694444,25.027778,28.916667,0.4445,23.652778,83.533619
TO,2022-05-29,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,156,1,11644,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,26.527778,24.069444,29.097222,1.27,24.166667,87.041774
TO,2022-05-30,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11644,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,25.583333,21.75,29.277778,6.858,23.486111,88.241612
TO,2022-05-31,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11644,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,25.0,21.722222,28.694444,0.0,22.291667,85.010128
TO,2022-06-01,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,98,0,11742,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,25.375,21.458333,28.472222,0.254,22.152778,82.395653
TO,2022-06-02,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11742,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,26.125,22.388889,28.180556,0.508,22.819444,82.103346
TO,2022-06-03,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11742,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,25.5,22.25,28.569444,0.169333,22.902778,85.676337
TO,2022-06-04,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11742,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,25.152778,20.722222,28.791667,0.3175,22.194444,83.742115
TO,2022-06-05,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,27,0,11769,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,46.3,25.277778,21.416667,28.375,0.0,22.333333,83.837231
TO,2022-06-06,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,121,0,11890,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,0,1,0,0,0,2,1,4,1,0,,,2,3,1,,0,4,5,38.89,24.791667,22.75,27.444444,1.100667,21.777778,83.511691
TO,2022-06-07,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,19,0,11909,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,0,1,0,0,0,2,2,4,1,0,,,2,2,1,,0,4,5,44.44,23.041667,18.791667,27.0,4.826,18.527778,75.880654
TO,2022-06-08,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11909,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,0,1,0,0,0,2,2,4,1,0,,,2,2,1,,0,4,5,44.44,24.25,19.388889,27.333333,0.0,19.180556,73.409653
TO,2022-06-09,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11909,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,0,1,0,0,0,2,2,4,1,0,,,2,2,1,,0,4,5,44.44,25.375,20.5,27.819444,0.0,20.125,72.850179
TO,2022-06-10,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11909,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,0,1,0,0,0,2,2,4,1,0,,,2,2,1,,0,4,5,44.44,25.069444,21.625,28.180556,0.0,20.680556,76.853202
TO,2022-06-11,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11909,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,0,1,0,0,0,2,2,4,1,0,,,2,2,1,,0,4,5,44.44,25.638889,21.166667,28.125,0.169333,22.611111,83.437861
TO,2022-06-12,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,11909,12,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,0,1,0,0,0,2,2,4,1,0,,,2,2,1,,0,4,5,44.44,25.638889,22.722222,28.708333,6.858,23.569444,88.393131
