location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
TJ,2020-09-22,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,43,1,9475,74,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-4,-5,-13,-25,-8,1,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,15.673611,6.881944,24.1875,0.0,,0.541667,36.711661
TJ,2020-09-23,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,45,0,9520,74,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-10,-5,-21,-27,-9,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,14.708333,6.479167,22.756944,0.0,,2.173611,43.82837
TJ,2020-09-24,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,42,0,9562,74,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-10,-8,-22,-26,-11,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,15.111111,6.770833,24.402778,0.0,,2.881944,44.686468
TJ,2020-09-25,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,43,1,9605,75,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-10,-10,-22,-23,-10,3,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,16.25,7.263889,24.520833,0.0,,3.798611,44.338928
TJ,2020-09-26,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,41,0,9646,75,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-8,-7,-19,-26,-8,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,15.645833,8.840278,22.930556,0.0,,2.909722,43.755302
TJ,2020-09-27,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,39,0,9685,75,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-10,-9,-20,-27,-18,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,14.430556,7.805556,21.236111,0.0,,0.916667,40.924077
TJ,2020-09-28,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,41,0,9726,75,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,-7,-19,-28,-7,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,13.930556,6.256944,21.006944,0.0,,0.479167,40.918404
TJ,2020-09-29,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,43,1,9769,76,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-11,-8,-24,-26,-9,1,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,12.861111,6.347222,19.583333,0.0,,2.652778,51.227202
TJ,2020-09-30,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,42,1,9811,77,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-12,-7,-29,-27,-11,0,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,7.409722,4.597222,12.458333,7.003143,,3.930556,79.468878
TJ,2020-10-01,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,41,0,9852,77,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-11,-9,-30,-25,-12,-5,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,10.076389,3.159722,17.444444,0.0,,0.986111,54.448397
TJ,2020-10-02,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,43,0,9895,77,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-10,-10,-30,-24,-11,-4,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,10.458333,4.638889,17.180556,0.0,,-0.715278,47.313955
TJ,2020-10-03,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,40,1,9935,78,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-8,-7,-28,-26,-12,-4,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,10.236111,3.444444,18.381944,0.0,,-3.173611,39.360453
TJ,2020-10-04,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,39,0,9974,78,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,-7,-26,-26,-25,-2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,10.715278,3.229167,18.006944,0.0,,-2.069444,41.040683
TJ,2020-10-05,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,40,0,10014,78,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,-7,-25,-24,-11,-4,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,11.430556,5.416667,19.409722,0.0,,0.229167,46.575496
TJ,2020-10-06,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,41,0,10055,78,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-11,-8,-28,-25,-10,-4,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,10.895833,5.972222,16.611111,0.108857,,1.479167,53.651256
TJ,2020-10-07,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,42,0,10097,78,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-12,-7,-28,-25,-7,-3,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,11.694444,5.8125,19.326389,0.127,,2.256944,53.489777
TJ,2020-10-08,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,40,1,10137,79,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-11,-9,-27,-26,-6,-1,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,11.847222,4.986111,18.9375,0.0,,0.479167,47.732105
TJ,2020-10-09,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,43,0,10180,79,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-11,-14,-29,-29,-4,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,10.013889,5.743056,15.277778,0.34925,,2.291667,61.48553
TJ,2020-10-10,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,42,0,10222,79,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-10,-8,-29,-29,-2,4,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,5.993056,4.125,8.805556,5.334,20.32,3.708333,85.850036
TJ,2020-10-11,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,38,0,10260,79,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-11,-10,-26,-28,-15,4,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,7.402778,3.111111,12.881944,0.635,20.32,1.715278,67.936438
TJ,2020-10-12,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,37,0,10297,79,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-8,-5,-24,-26,-4,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,8.0,3.3125,13.791667,0.108857,,0.763889,61.552087
TJ,2020-10-13,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,39,0,10336,79,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,-7,-24,-24,-3,1,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,8.111111,3.256944,14.041667,0.0,,1.034722,62.047186
TJ,2020-10-14,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,38,1,10374,80,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-12,-5,-28,-23,-3,1,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,7.979167,1.826389,16.263889,0.0,,0.152778,58.273421
TJ,2020-10-15,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,40,0,10414,80,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-12,-8,-26,-22,-7,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,8.805556,1.986111,17.048611,0.0,,-1.194444,50.393517
TJ,2020-10-16,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,41,0,10455,80,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-11,-10,-28,-19,-7,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,9.048611,2.590278,17.701389,0.0,,-1.729167,48.188913
TJ,2020-10-17,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,38,0,10493,80,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-12,-8,-24,-22,-7,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,9.722222,2.270833,17.729167,0.0,,-0.951389,48.726686
TJ,2020-10-18,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,40,0,10533,80,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-10,-8,-21,-22,-20,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,9.444444,2.881944,18.208333,0.0,,-0.631944,50.383276
TJ,2020-10-19,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,41,0,10574,80,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-10,-7,-24,-23,-3,0,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,10.326389,2.583333,20.902778,0.0,,-2.048611,43.970674
TJ,2020-10-20,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,39,0,10613,80,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-10,-7,-25,-23,-1,1,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,10.340278,3.027778,20.173611,0.0,,-2.375,42.824097
TJ,2020-10-21,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,40,1,10653,81,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-12,-5,-24,-26,-1,3,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,9.875,3.048611,18.486111,0.0,,-0.326389,50.067218
TJ,2020-10-22,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,42,0,10695,81,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-11,-6,-22,-28,-3,3,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,9.256944,2.694444,16.173611,0.0,,-0.854167,50.422735
TJ,2020-10-23,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,41,0,10736,81,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-10,-8,-23,-28,-2,4,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,6.5625,2.270833,11.618056,0.0,,-1.861111,56.649596
TJ,2020-10-24,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,40,0,10776,81,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-7,-3,-21,-26,-2,3,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,6.972222,1.097222,11.923611,0.0,,-1.833333,54.820345
TJ,2020-10-25,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,43,0,10819,81,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,-5,-21,-30,-18,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,6.388889,0.5,13.0,0.0,,-2.451389,54.356697
TJ,2020-10-26,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,41,0,10860,81,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,-3,-19,-29,-1,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,6.798611,0.006944,15.6875,0.0,,-3.298611,48.766426
TJ,2020-10-27,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,40,1,10900,82,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,-5,-20,-28,-1,1,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,8.125,0.722222,17.125,0.0,,-3.701389,43.613924
TJ,2020-10-28,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,39,0,10939,82,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-14,-9,-28,-29,-1,3,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,7.3125,2.513889,11.958333,0.0,,-2.451389,51.294918
TJ,2020-10-29,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,38,0,10977,82,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-12,-10,-33,-28,-4,3,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,5.270833,-0.868056,13.180556,0.0,,-4.701389,49.678786
TJ,2020-10-30,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,40,0,11017,82,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-14,-14,-31,-25,-7,4,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,4.611111,-1.972222,13.847222,0.0,,-6.909722,43.501571
TJ,2020-10-31,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,37,0,11054,82,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-12,-11,-29,-28,-7,3,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,4.868056,-2.027778,14.479167,0.0,,-7.173611,41.981408
TJ,2020-11-01,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,42,0,11096,82,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-13,-12,-27,-28,-25,2,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,5.416667,-1.236111,15.277778,0.0,,-7.090278,40.339116
TJ,2020-11-02,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,43,1,11139,83,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-11,-8,-27,-28,-7,1,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,6.111111,-0.729167,15.736111,0.0,,-6.583333,40.122487
TJ,2020-11-03,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,41,0,11180,83,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,-6,-25,-23,-6,0,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,5.583333,-1.479167,15.506944,0.0,,-5.930556,43.824381
TJ,2020-11-04,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,39,0,11219,83,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-11,-6,-28,-23,-5,1,1,0,2,3,0,0,0,3,1,1,0,0,2,1,1,0,0,3,0,42.59,5.333333,-1.513889,15.548611,0.0,,-5.0,47.92957
