location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CN,2020-10-06,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,25,0,11,91171,4746,86030,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,3,0,0,2,3,1,1,0,0,2,3,2,0,0,2,0,54.17,4.962963,-0.203704,12.382716,0.056444,,1.592593,79.303967
CN,2020-10-07,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,17,0,26,91188,4746,86056,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,3,0,0,2,3,1,1,0,0,2,3,2,0,0,2,0,54.17,8.401235,-0.388889,16.154321,2.38125,10.16,2.814815,69.117967
CN,2020-10-08,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,24,0,27,91212,4746,86083,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,3,0,0,2,3,1,1,0,0,2,3,2,0,0,2,0,54.17,8.15,2.144444,16.322222,1.7018,10.16,3.194444,72.309493
CN,2020-10-09,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,40,0,21,91252,4746,86104,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,3,0,0,2,3,1,1,0,0,2,3,2,0,0,2,0,54.17,8.766667,3.872222,14.2,1.1176,,4.238889,74.114615
CN,2020-10-10,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,32,0,32,91284,4746,86136,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,0,2,3,1,1,0,0,2,3,2,0,0,2,0,52.31,9.024691,3.067901,15.604938,0.620889,,2.185185,64.232751
CN,2020-10-11,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,21,0,17,91305,4746,86153,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,0,2,3,1,1,0,0,2,3,2,0,0,2,0,52.31,4.833333,1.777778,14.283951,0.790222,,-1.641975,64.857922
CN,2020-10-12,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,34,0,14,91339,4746,86167,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,3,2,3,1,1,0,0,2,3,2,0,0,2,0,61.57,5.185185,1.179012,10.45679,0.592667,,-0.32716,69.808496
CN,2020-10-13,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,29,0,18,91368,4746,86185,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,3,2,3,1,1,0,0,2,3,2,0,0,2,0,61.57,1.382716,-1.345679,9.407407,2.3495,15.24,-1.685185,81.349383
CN,2020-10-14,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,20,0,17,91388,4746,86202,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,3,2,3,1,1,0,0,2,3,2,0,0,2,0,61.57,1.969136,-2.660494,7.438272,0.395111,10.16,-3.148148,69.680935
CN,2020-10-15,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,23,0,15,91411,4746,86217,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,3,2,3,1,1,0,0,2,3,2,0,0,2,0,61.57,2.888889,-3.185185,9.364198,2.144889,60.96,-4.061728,62.423744
CN,2020-10-16,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,25,0,22,91436,4746,86239,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,3,2,3,1,1,0,0,2,3,2,0,0,2,0,61.57,2.475309,-3.54321,9.611111,0.197556,,-4.666667,60.253834
CN,2020-10-17,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,24,0,15,91460,4746,86254,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,3,2,3,1,1,0,0,2,3,2,0,0,2,0,61.57,3.623457,-3.450617,10.58642,0.254,,-4.401235,57.949929
CN,2020-10-18,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,30,0,32,91490,4746,86286,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,3,2,3,1,1,0,0,2,3,2,0,0,2,0,61.57,1.709877,-4.141975,10.364198,0.127,,-5.722222,58.727597
CN,2020-10-19,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,34,0,26,91524,4746,86312,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,3,2,3,1,1,0,0,2,3,2,0,0,2,0,61.57,1.753086,-4.234568,9.055556,0.874889,10.16,-6.080247,58.404127
CN,2020-10-20,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,22,0,21,91546,4746,86333,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,3,2,3,1,1,0,0,2,3,2,0,0,2,0,61.57,1.32716,-4.808642,7.950617,0.028222,,-8.67284,48.494774
CN,2020-10-21,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,19,0,38,91565,4746,86371,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,3,2,3,1,1,0,0,2,3,2,0,0,2,0,61.57,2.685185,-5.432099,11.641975,0.0,,-10.0,39.970161
CN,2020-10-22,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,38,0,40,91603,4746,86411,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,3,2,3,1,1,0,0,2,3,2,0,0,2,0,61.57,3.938272,-5.092593,12.888889,0.0,,-7.814815,43.370139
CN,2020-10-23,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,18,0,16,91621,4746,86427,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,3,0,3,2,3,1,1,0,0,2,3,2,0,0,2,0,61.57,5.32716,-3.993827,13.444444,0.508,10.16,-1.679012,62.466922
CN,2020-10-24,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,35,0,21,91656,4746,86448,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,3,1,1,0,0,2,3,2,0,0,4,0,81.94,6.962963,-2.117284,14.506173,0.197556,10.16,0.246914,64.221042
CN,2020-10-25,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,22,0,32,91678,4746,86480,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,3,1,1,0,0,2,3,2,0,0,4,0,81.94,5.111111,-0.506173,14.493827,0.564444,10.16,-2.666667,58.893023
CN,2020-10-26,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,23,0,26,91701,4746,86506,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,3,1,1,0,0,2,3,2,0,0,4,0,81.94,1.814815,-1.765432,10.055556,5.588,100.753333,-4.030864,66.927825
CN,2020-10-27,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,24,0,20,91725,4746,86526,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,3,1,1,0,0,2,3,2,0,0,4,0,81.94,-1.277778,-3.901235,4.87037,4.41325,50.292,-2.845679,89.346111
CN,2020-10-28,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,47,0,11,91772,4746,86537,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,3,1,1,0,0,2,3,2,0,0,4,0,81.94,-0.049383,-5.537037,7.296296,1.100667,16.933333,-4.759259,71.917919
CN,2020-10-29,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,49,0,23,91821,4746,86560,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,3,2,3,1,1,0,0,2,3,2,0,0,4,0,81.94,3.179012,-6.061728,11.796296,1.157111,10.16,-3.796296,62.611854
CN,2020-10-30,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,31,0,39,91852,4746,86599,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,68.98,3.104938,-4.648148,12.580247,0.225778,10.16,-3.697531,62.20699
CN,2020-10-31,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,41,0,27,91893,4746,86626,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,2.123457,-2.814815,10.506173,0.0,10.16,-5.530864,58.093201
CN,2020-11-01,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,28,0,28,91921,4746,86654,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,1.277778,-3.055556,7.839506,0.0,10.16,-7.654321,52.816704
CN,2020-11-02,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,34,0,30,91955,4746,86684,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,1.339506,-4.555556,8.12963,0.0,10.16,-6.925926,54.895643
CN,2020-11-03,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,60,0,28,92015,4746,86712,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,1.759259,-4.012346,9.04321,0.0,10.16,-4.901235,62.353434
CN,2020-11-04,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,33,0,25,92048,4746,86737,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,0.833333,-3.808642,8.160494,1.298222,15.24,-3.358025,75.308387
CN,2020-11-05,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,29,1,29,92077,4747,86766,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,726657820616,0,2,3,2,0,0,4,0,63.43,0.580247,-5.092593,6.524691,0.423333,12.7,-6.197531,61.962937
CN,2020-11-06,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,44,1,27,92121,4748,86793,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,-0.777778,-7.524691,7.12963,0.0,10.16,-11.17284,45.849714
CN,2020-11-07,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,43,0,38,92164,4748,86831,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,0.561728,-7.567901,8.611111,0.0,10.16,-10.092593,45.458317
CN,2020-11-08,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,45,0,45,92209,4748,86876,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,-0.444444,-7.067901,8.32716,0.169333,10.16,-8.185185,56.756081
CN,2020-11-09,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,33,0,25,92242,4748,86901,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,1.061728,-7.41358,10.876543,0.0,10.16,-11.067901,41.261396
CN,2020-11-10,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,29,0,24,92271,4748,86925,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,2.209877,-7.055556,12.611111,0.0,10.16,-9.67284,43.47213
CN,2020-11-11,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,28,1,30,92299,4749,86955,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,2.432099,-5.969136,12.512346,0.0,10.16,-7.308642,51.067745
CN,2020-11-12,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,37,0,30,92336,4749,86985,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,3.567901,-5.018519,12.382716,0.0,10.16,-4.382716,57.563014
CN,2020-11-13,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,36,0,42,92372,4749,87027,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,4.037037,-4.222222,13.617284,0.0,10.16,-3.790123,58.106089
CN,2020-11-14,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,32,0,32,92404,4749,87059,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,3.734568,-3.820988,13.839506,0.0,10.16,-4.469136,57.960988
CN,2020-11-15,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,24,0,28,92428,4749,87087,,,,,,,,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,63.43,4.567901,-3.5,14.641975,0.0,10.16,-5.277778,52.212822
