location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
TW,2020-02-18,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,0,696,22,1,2,5317,,,,,,,0,0,0,1,0,0,0,1,0,0,3,1,4,10,1,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,1,11,11,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-7,-2,-3,-15,2,5,3,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,30.56,14.944444,12.227778,18.461111,0.0,6.794444,58.298781
TW,2020-02-19,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,0,796,23,1,2,6113,,,,,,,0,0,0,0,0,1,0,0,0,0,3,1,4,11,1,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,11,12,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-7,-4,8,-12,3,4,3,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,30.56,17.577778,13.905556,21.744444,0.0508,11.344444,67.048447
TW,2020-02-20,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,0,714,24,1,2,6827,,,,,,,0,0,0,0,0,0,1,0,0,0,3,1,4,11,2,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,11,13,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-5,-5,-4,-15,2,1,3,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,30.56,19.061111,15.988889,23.144444,0.0,13.955556,72.731848
TW,2020-02-21,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,0,444,26,1,2,7271,,,,,,,0,0,1,0,1,0,0,0,0,0,4,1,5,11,2,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,2,11,15,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-3,0,6,-12,0,5,3,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,30.56,19.672222,16.283333,23.983333,0.0,14.994444,74.975704
TW,2020-02-22,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,,,,328,,,,7599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-8,1,3,-17,5,3,3,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,30.56,20.044444,17.022222,24.672222,0.0635,15.572222,75.669118
TW,2020-02-23,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,0,698,28,1,2,8297,,,,,,,0,0,0,0,0,1,0,1,0,0,4,1,5,12,2,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,2,0,13,15,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-4,4,24,-15,-2,2,3,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,30.56,20.322222,17.283333,23.733333,0.282222,15.822222,75.510165
TW,2020-02-24,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,3,609,30,1,5,8906,,,,,,,0,0,0,0,1,0,0,1,0,0,4,1,6,12,2,5,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,1,14,16,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-3,1,6,-14,1,4,3,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,30.56,21.444444,17.711111,26.161111,0.874889,16.944444,75.81916
TW,2020-02-25,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,0,521,31,1,5,9427,,,,,,,0,1,0,0,0,0,0,0,0,1,4,1,6,12,2,5,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,0,15,16,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-8,0,4,-12,11,2,1,0,0,0,0,0,0,3,0,0,1417589723,0,2,2,2,0,0,1,0,23.15,23.511111,19.194444,28.627778,0.0,16.938889,66.927583
TW,2020-02-26,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,,,520,32,,,9947,,,,,,,0,0,0,1,0,0,0,0,0,1,4,2,6,12,2,5,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,15,17,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-10,-3,3,-11,11,2,1,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,23.15,23.488889,19.783333,28.355556,0.0,18.111111,72.079341
TW,2020-02-27,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,0,371,32,1,5,10318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-3,-1,-9,-4,9,-3,1,0,0,0,0,0,0,3,0,0,0,0,2,2,2,560790000,1733514,1,0,23.15,21.083333,18.633333,24.083333,0.0,16.877778,77.308549
TW,2020-02-28,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,1,511,34,1,6,10829,,,,,,,0,0,0,1,0,1,0,0,0,1,4,3,6,13,2,5,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,1,16,18,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,8,11,65,-14,-50,12,1,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,23.15,21.988889,19.144444,26.111111,0.0,17.572222,76.436433
TW,2020-02-29,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,5,0,3,430,39,1,9,11259,,,,,,,0,0,2,0,1,1,1,0,0,1,6,3,7,14,3,5,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,5,16,23,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-7,1,31,-16,-4,3,1,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,23.15,23.483333,19.783333,28.094444,0.0,18.116667,72.078147
TW,2020-03-01,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,0,600,40,1,9,11859,,,,,,,0,0,0,0,0,0,0,1,0,1,6,3,7,14,3,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,16,24,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-7,2,21,-11,0,1,1,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,23.15,22.344444,18.305556,27.155556,0.0,17.888889,76.205164
TW,2020-03-02,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,3,506,41,1,12,12365,,,,,,,0,0,1,0,0,0,0,0,0,1,7,3,7,14,3,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,16,25,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-9,-1,-10,-14,10,2,1,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,23.15,19.9,17.066667,23.383333,0.0,14.533333,71.431552
TW,2020-03-03,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,0,485,42,1,12,12850,,,,,,,0,0,0,0,0,1,0,0,0,1,7,3,7,15,3,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,16,26,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-10,-1,-2,-15,14,2,1,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,23.15,22.094444,19.15,25.905556,0.0,16.472222,70.853293
TW,2020-03-04,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,,,,297,,,,13147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-15,-7,-14,-16,14,2,1,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,23.15,19.388889,15.4,23.65,0.0,15.294444,77.7322
TW,2020-03-05,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,,,381,44,,,13528,,,,,,,0,0,0,1,0,1,0,0,0,1,7,4,7,16,3,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,1,17,27,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-14,-3,-30,-18,11,0,1,0,1,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,28.7,17.622222,15.572222,20.611111,0.084667,13.272222,76.137009
TW,2020-03-06,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,0,307,45,1,12,13835,,,,,,,0,0,0,0,0,1,0,0,0,1,7,4,7,17,3,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,17,28,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-5,4,-1,-9,10,1,1,0,1,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,28.7,20.827778,18.15,23.95,0.0,15.994444,74.050744
TW,2020-03-07,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,0,298,45,1,12,14133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-5,7,9,-18,11,2,1,0,1,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,28.7,23.072222,20.261111,27.483333,0.0,18.327778,75.015408
TW,2020-03-08,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,0,0,1,476,45,1,13,14609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-4,7,26,-16,3,2,1,0,1,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,28.7,23.35,20.333333,27.155556,0.0,19.422222,78.891276
TW,2020-03-09,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,0,0,2,332,45,1,15,14941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-9,1,-3,-14,10,2,1,0,1,0,0,0,0,3,0,0,0,0,2,2,2,0,0,1,0,28.7,25.122222,21.2,28.794444,0.0,20.177778,74.632168
TW,2020-03-10,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,2,445,47,1,17,15386,,,,,,,0,0,1,1,0,0,0,0,0,1,8,5,7,17,3,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,2,0,19,28,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-18,-4,-29,-18,11,4,1,0,1,0,0,0,0,3,0,1,0,0,2,2,2,0,0,1,0,28.7,19.272222,16.411111,22.961111,4.2545,15.044444,76.682711
TW,2020-03-11,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,0,677,48,1,17,16063,,,,,,,0,0,0,1,0,0,0,0,0,1,8,6,7,17,3,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,19,29,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-9,1,-4,-12,14,1,1,0,1,0,0,0,0,3,0,1,0,0,2,2,2,0,0,1,0,28.7,19.75,17.277778,22.338889,0.0,12.95,65.218029
TW,2020-03-12,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,3,439,49,1,20,16502,,,,,,,0,0,0,0,1,0,0,0,0,1,8,6,8,17,3,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,19,30,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-10,-4,-15,-15,12,-2,1,0,1,0,0,0,0,3,0,1,0,0,2,2,2,0,0,1,0,28.7,22.094444,19.644444,24.983333,0.169333,17.883333,77.489346
TW,2020-03-13,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,0,379,50,1,20,16881,,,,,,,0,0,0,0,0,1,0,0,0,1,8,6,8,18,3,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,0,20,30,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-13,-4,-21,-12,9,3,1,0,1,0,0,0,0,3,0,1,0,0,2,2,2,0,0,1,0,28.7,21.944444,18.044444,26.3,8.89,18.983333,83.727525
TW,2020-03-14,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,3,0,0,306,53,1,20,17187,,,,,,,0,0,0,3,0,0,0,0,0,1,8,9,8,18,3,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,0,23,30,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-14,-1,-28,-25,6,6,1,0,1,0,0,0,0,3,0,1,0,0,2,2,2,0,0,1,0,28.7,16.611111,14.544444,18.583333,7.493,12.811111,78.505136
TW,2020-03-15,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,5,0,0,730,58,1,20,17917,,,,,,,0,0,1,1,1,1,1,0,0,1,9,10,9,19,4,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,2,26,32,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-2,7,31,-13,1,2,1,0,1,0,0,0,0,3,0,1,0,0,2,2,2,0,0,1,0,28.7,18.233333,15.183333,21.877778,0.0,10.238889,59.925979
TW,2020-03-16,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,8,,,873,66,,,18790,,,,,,,0,1,1,0,0,4,2,0,0,2,10,10,9,23,6,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,4,4,30,36,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-7,3,0,-13,10,2,1,0,1,0,0,0,0,3,0,1,0,0,2,2,2,0,0,1,0,28.7,20.472222,17.294444,24.422222,0.0,11.1,55.322946
TW,2020-03-17,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,11,0,2,1197,77,1,22,19987,,,,,,,0,1,2,2,1,1,3,1,0,3,12,12,10,24,9,7,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,5,6,35,42,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-10,2,-3,-15,14,2,1,0,1,0,0,0,0,3,0,1,0,0,2,2,2,0,0,1,0,28.7,21.316667,18.322222,25.5,0.0,13.955556,63.175609
TW,2020-03-18,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,23,0,0,1363,100,1,22,21350,,,,,,,0,0,13,6,2,2,0,0,0,3,25,18,12,26,9,7,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,9,14,44,56,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-15,2,-11,-15,13,2,1,0,1,0,0,0,0,3,0,1,0,0,2,2,2,0,0,1,0,28.7,21.861111,19.877778,24.955556,0.0,17.022222,74.323216
TW,2020-03-19,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,8,0,4,1371,108,1,26,22721,,,,,,,0,1,2,0,2,2,0,1,0,4,27,18,14,28,9,8,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,6,2,50,58,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-18,6,-29,-21,11,0,1,0,1,0,0,0,0,4,0,1,0,0,2,2,2,0,0,1,0,31.48,22.711111,19.983333,26.038889,0.0,18.783333,79.258387
TW,2020-03-20,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,26,1,0,1047,134,2,26,23768,,,,,,,0,3,10,6,3,1,2,1,0,7,37,24,17,29,11,9,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,9,17,59,75,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-8,12,-5,-12,9,2,1,0,1,0,0,0,0,4,0,1,0,0,2,2,2,0,0,1,0,31.48,22.511111,19.705556,25.805556,0.338667,18.511111,78.455654
TW,2020-03-21,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,19,0,2,811,153,2,28,24579,,,,,,,0,0,10,4,1,3,0,1,0,7,47,28,18,32,11,10,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,7,12,66,87,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-10,8,4,-23,9,3,1,0,1,0,0,0,0,4,0,1,0,0,2,2,2,0,0,1,0,31.48,24.433333,21.577778,28.261111,0.0,19.55,74.433236
TW,2020-03-22,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,16,0,0,1139,169,2,28,25718,,,,,,,0,2,6,3,0,1,3,1,0,9,53,31,18,33,14,11,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,9,7,75,94,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-8,6,24,-22,0,3,1,0,1,0,0,0,0,4,0,1,0,0,2,2,2,0,0,1,0,31.48,25.288889,21.672222,29.561111,0.0,20.266667,73.89935
TW,2020-03-23,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,26,0,0,924,195,2,28,26642,,,,,,,1,0,10,10,2,1,1,1,1,9,63,41,20,34,15,12,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,12,14,87,108,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-12,4,-9,-19,8,3,1,0,1,0,0,0,0,4,0,1,0,0,2,2,2,0,0,1,0,31.48,23.45,20.305556,26.722222,0.0,18.855556,75.687679
TW,2020-03-24,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,21,0,1,938,216,2,29,27580,,,,,,,1,1,9,5,3,1,1,0,2,10,72,46,23,35,16,12,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,8,13,95,121,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-13,3,-5,-19,12,3,1,0,1,0,0,0,0,4,0,1,0,0,2,2,2,0,0,1,0,31.48,23.316667,20.911111,26.016667,0.0,19.105556,77.489069
TW,2020-03-25,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,19,0,0,929,235,2,29,28509,,,,,,,0,3,12,3,0,0,1,0,2,13,84,49,23,35,17,12,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,7,12,102,133,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-14,2,0,-17,12,2,1,0,1,0,0,0,0,4,0,1,0,0,2,2,2,0,0,1,0,31.48,24.822222,21.616667,28.55,0.0,20.355556,76.542094
TW,2020-03-26,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,17,0,0,864,252,2,29,29373,,,,,,,0,0,7,4,2,1,3,0,2,13,91,53,25,36,20,12,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,9,8,111,141,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-13,0,-10,-20,10,-1,1,0,1,0,0,0,0,4,0,1,0,0,2,2,2,0,0,1,0,31.48,26.855556,23.511111,31.25,0.0,20.877778,70.048075
TW,2020-03-27,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,15,0,0,527,267,2,29,29900,,,,,,,0,1,3,5,1,3,2,0,2,14,94,58,26,39,22,12,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,9,6,120,147,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-13,0,-11,-17,7,3,1,0,1,0,0,0,0,4,0,1,0,0,2,2,2,0,0,1,0,31.48,25.9,21.972222,30.322222,0.254,21.677778,77.804783
TW,2020-03-28,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,16,0,1,835,283,2,30,30735,,,,,,,0,3,7,2,1,2,1,0,2,17,101,60,27,41,23,12,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,7,9,127,156,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-21,-6,-33,-34,3,7,1,0,1,0,0,0,0,4,0,1,0,0,2,2,2,0,0,1,0,31.48,19.833333,15.95,25.288889,3.852333,16.061111,79.362353
TW,2020-03-29,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,15,0,0,1023,298,2,30,31758,,,,,,,0,2,3,4,2,2,2,0,2,19,104,64,29,43,25,12,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,9,6,136,162,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-9,3,17,-24,-1,4,1,0,1,0,0,0,0,4,0,1,0,0,2,2,2,0,0,1,0,31.48,20.755556,17.644444,23.761111,0.0,15.788889,73.473044
TW,2020-03-30,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,8,3,9,924,306,5,39,32682,,,,,,,1,0,2,2,1,1,0,1,3,19,106,66,30,44,25,13,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,5,3,141,165,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-14,-2,-13,-20,6,4,1,0,1,0,0,0,0,4,0,1,0,0,2,2,2,0,0,1,0,31.48,22.311111,19.883333,25.55,0.0,18.244444,78.408776
