location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
SB,2020-02-14,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,27.62963,25.666667,32.092593,9.313333,24.722222,84.242103
SB,2020-02-15,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,27.611111,26.166667,29.944444,13.631333,24.37037,82.640153
SB,2020-02-16,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,27.25,24.888889,33.194444,2.032,23.694444,80.982601
SB,2020-02-17,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,27.851852,24.925926,31.611111,10.668,24.0,79.643764
SB,2020-02-18,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,29.074074,25.166667,33.833333,2.624667,23.777778,73.289744
SB,2020-02-19,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.5,24.083333,33.944444,3.429,24.583333,79.384514
SB,2020-02-20,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,27.888889,25.0,32.055556,4.445,24.722222,82.959528
SB,2020-02-21,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,26.083333,24.111111,31.611111,2.032,24.166667,89.214481
SB,2020-02-22,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.203704,25.333333,32.037037,3.979333,24.833333,82.10091
SB,2020-02-23,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.555556,24.055556,32.305556,0.0,25.0,81.123488
SB,2020-02-24,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.138889,24.388889,33.0,0.0,24.638889,81.341002
SB,2020-02-25,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.425926,25.074074,31.925926,55.372,25.092593,82.251365
SB,2020-02-26,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.703704,24.777778,32.166667,0.169333,24.777778,79.453738
SB,2020-02-27,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.888889,24.62963,32.333333,1.185333,25.351852,81.279896
SB,2020-02-28,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.055556,23.194444,33.444444,0.0,23.777778,77.661485
SB,2020-02-29,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.833333,24.148148,32.796296,0.0,24.333333,76.716534
SB,2020-03-01,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.907407,25.462963,32.574074,5.164667,25.0,79.495885
SB,2020-03-02,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,29.611111,25.925926,33.259259,2.963333,24.907407,75.981032
SB,2020-03-03,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,29.481481,25.666667,33.148148,0.0,25.37037,78.733413
SB,2020-03-04,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,29.611111,25.962963,32.796296,1.100667,25.203704,77.329499
SB,2020-03-05,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,27.194444,24.444444,33.194444,2.032,24.861111,87.108552
SB,2020-03-06,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.37037,25.296296,32.666667,4.318,24.62963,80.452887
SB,2020-03-07,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,29.240741,24.944444,32.740741,1.862667,24.722222,76.799905
SB,2020-03-08,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,27.796296,25.092593,31.925926,14.732,24.851852,84.136508
SB,2020-03-09,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.018519,25.740741,31.833333,10.752667,25.537037,86.443136
SB,2020-03-10,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,26.611111,24.592593,30.37037,17.356667,25.185185,91.921361
SB,2020-03-11,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,26.944444,24.222222,31.055556,30.099,25.138889,89.872474
SB,2020-03-12,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,25.037037,24.333333,26.333333,42.672,24.388889,96.201549
SB,2020-03-13,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,26.972222,24.0,30.5,117.983,24.805556,87.967605
SB,2020-03-14,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.611111,23.916667,31.694444,0.0,25.277778,82.223138
SB,2020-03-15,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,27.314815,24.5,31.888889,4.741333,24.907407,86.770281
SB,2020-03-16,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.592593,25.037037,32.037037,14.308667,25.12963,81.681657
SB,2020-03-17,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,28.888889,25.537037,32.203704,0.0,24.833333,78.868056
SB,2020-03-18,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,28.518519,25.203704,32.037037,1.100667,25.055556,81.677108
SB,2020-03-19,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,28.407407,25.018519,31.62963,6.180667,24.962963,81.667161
SB,2020-03-20,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,3,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,31.48,27.925926,25.296296,31.981481,29.294667,24.944444,83.894244
SB,2020-03-21,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,3,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,31.48,27.583333,23.805556,32.138889,0.0,24.777778,84.729298
SB,2020-03-22,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,3,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,31.48,27.166667,24.25,32.0,0.0,24.444444,85.116472
SB,2020-03-23,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,3,2,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,42.59,27.740741,24.5,31.37037,0.677333,24.888889,84.555298
SB,2020-03-24,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,3,2,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,42.59,28.166667,23.944444,32.638889,0.381,24.166667,78.974463
SB,2020-03-25,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,3,2,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,42.59,28.277778,23.75,32.694444,1.016,24.805556,81.492598
SB,2020-03-26,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,3,2,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,42.59,27.666667,24.203704,32.037037,6.35,24.407407,82.470187
SB,2020-03-27,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,3,2,1,0,0,0,1,3,2,0,0,0,2,0,0,0,0,0,0,42.59,27.444444,24.5,31.444444,6.011333,24.37037,83.473499
SB,2020-03-28,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,3,2,1,0,0,0,1,3,2,0,0,0,2,0,0,0,0,0,0,42.59,26.833333,24.037037,31.203704,3.979333,24.722222,88.262192
SB,2020-03-29,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,3,2,1,0,0,0,1,3,2,0,0,0,2,0,0,0,0,0,0,42.59,26.611111,23.638889,30.944444,9.271,24.861111,90.143976
SB,2020-03-30,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,0,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,3,2,1,0,0,0,1,3,2,0,0,0,2,0,0,0,0,0,0,42.59,27.138889,24.194444,32.25,4.191,25.0,88.125315
