location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
KG,2021-05-19,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,298,6,101878,1735,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-16,2,-13,-8,-27,-6,2,2,2,4,2,0,0,1,1,2,0,0,1,3,1,0,0,3,4,50.0,18.616667,11.277778,25.933333,0.169333,,5.116667,42.197329
KG,2021-05-20,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,308,8,102186,1743,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-15,2,-7,-8,-28,-5,2,2,2,4,2,0,0,1,1,2,0,0,1,3,1,0,0,3,4,50.0,17.95,11.55,24.777778,0.0,,4.316667,43.501187
KG,2021-05-21,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,325,8,102511,1751,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-13,2,-1,-7,-25,-6,2,2,2,4,2,0,0,1,1,2,0,0,1,3,1,0,0,3,4,50.0,17.544444,11.733333,23.85,0.0,,3.677778,42.333913
KG,2021-05-22,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,191,6,102702,1757,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-16,-3,-2,-9,-23,-8,2,2,2,4,2,0,0,1,1,2,0,0,1,3,1,0,0,3,4,50.0,18.080247,9.888889,25.32716,0.09525,,4.04321,41.76261
KG,2021-05-23,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,298,8,103000,1765,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-15,-3,0,-10,-19,-8,2,2,2,4,2,0,0,1,1,2,0,0,1,3,1,0,0,3,4,50.0,18.820988,11.45679,25.376543,0.0,,6.666667,46.833826
KG,2021-05-24,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,207,8,103207,1773,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-17,-5,-4,-8,-29,-6,2,2,2,4,2,0,0,1,1,2,0,0,1,3,1,0,0,3,4,50.0,19.561111,13.644444,25.366667,0.451556,10.16,6.794444,46.842561
KG,2021-05-25,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,376,8,103583,1781,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-12,2,3,-6,-31,-6,2,2,2,4,2,0,0,1,1,2,0,0,1,3,1,0,0,3,4,50.0,19.555556,12.483333,26.438889,0.0,10.16,5.822222,42.838316
KG,2021-05-26,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,283,7,103866,1788,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-15,1,-6,-7,-31,-5,2,2,2,4,2,0,0,1,1,2,0,0,1,3,1,0,0,3,4,50.0,19.661111,13.177778,27.061111,0.0,,6.277778,43.929178
KG,2021-05-27,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,356,9,104222,1797,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-13,3,0,3,-32,-6,2,2,2,4,2,0,0,1,1,2,0,0,1,3,1,0,0,3,4,50.0,21.135802,12.623457,28.265432,0.0,,6.574074,40.818682
KG,2021-05-28,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,333,6,104555,1803,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-13,2,-1,-1,-29,-7,2,2,2,4,2,0,0,1,1,2,0,0,1,3,1,0,0,3,4,50.0,22.35,14.294444,30.1,0.0,,7.144444,39.297628
KG,2021-05-29,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,174,5,104729,1808,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-16,-3,1,-2,-24,-9,2,2,2,4,2,0,0,1,1,2,0,0,1,3,1,0,0,3,4,50.0,23.154321,13.685185,30.45679,0.0,,6.364198,35.436912
KG,2021-05-30,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,382,7,105111,1815,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-14,-2,0,-4,-19,-9,2,2,2,4,2,0,0,1,1,2,0,0,1,3,1,0,0,3,4,50.0,21.728395,15.302469,29.290123,0.0,,7.111111,40.582394
KG,2021-05-31,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,358,6,105469,1821,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-14,-1,0,1,-32,-7,2,2,2,4,1,0,0,1,1,2,0,0,1,3,1,0,0,3,4,49.07,21.54321,14.444444,28.432099,1.11125,,7.987654,43.874864
KG,2021-06-01,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,371,9,105840,1830,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-2,10,35,8,-33,-9,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,24.0,15.533333,30.994444,0.0254,,6.505556,33.720971
KG,2021-06-02,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,383,7,106223,1837,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-13,5,-3,6,-33,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,23.314815,15.0,31.074074,0.0,,6.345679,35.097233
KG,2021-06-03,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,413,5,106636,1842,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-12,5,-1,9,-34,-6,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,22.827778,16.116667,29.916667,0.0,,7.611111,38.719385
KG,2021-06-04,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,337,5,106973,1847,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-13,3,0,4,-31,-6,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,24.05,16.438889,31.405556,0.0,,7.094444,36.066941
KG,2021-06-05,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,362,5,107335,1852,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-17,-2,-2,0,-26,-8,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,24.361111,15.988889,32.588889,0.0,,6.616667,33.775943
KG,2021-06-06,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,379,7,107714,1859,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-15,-3,1,-5,-21,-9,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,24.160494,16.290123,31.740741,0.0,,7.740741,37.578266
KG,2021-06-07,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,459,5,108173,1864,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-16,-5,-5,-1,-35,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,25.604938,17.617284,32.592593,0.03175,,7.271605,33.831021
KG,2021-06-08,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,494,5,108667,1869,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-12,2,0,1,-34,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,22.1,17.188889,28.372222,0.1016,,8.844444,45.366979
KG,2021-06-09,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,526,7,109193,1876,51061,88178,41390,47400,81477,135578,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-13,2,-5,0,-33,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,22.577778,16.183333,28.827778,0.145143,,8.411111,42.432398
KG,2021-06-10,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,619,5,109812,1881,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-9,6,3,5,-35,-8,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,22.261111,16.072222,28.422222,0.635,,7.922222,40.739341
KG,2021-06-11,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,558,9,110370,1890,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-10,5,1,3,-33,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,22.183333,15.083333,28.7,0.0,,5.583333,35.969379
KG,2021-06-12,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,459,9,110829,1899,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-17,-4,-1,-3,-28,-9,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,21.227778,14.772222,28.177778,0.0,,7.066667,42.508314
KG,2021-06-13,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,514,6,111343,1905,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-14,-4,1,-3,-21,-9,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,18.641975,12.493827,25.018519,1.016,,4.203704,42.245908
KG,2021-06-14,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,647,7,111990,1912,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-14,-3,-3,0,-37,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,18.858025,11.135802,25.888889,0.028222,,2.765432,36.083017
KG,2021-06-15,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,787,4,112777,1916,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-11,2,1,3,-35,-8,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,18.072222,10.533333,25.472222,0.6985,,5.427778,45.969883
KG,2021-06-16,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,653,4,113430,1920,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-13,1,-6,-2,-36,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,18.511111,12.027778,24.577778,1.834444,,5.783333,46.999821
KG,2021-06-17,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,870,5,114300,1925,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-13,1,-3,1,-38,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,19.722222,12.961111,26.261111,0.0,,5.833333,41.922133
KG,2021-06-18,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,730,6,115030,1931,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-15,-2,-1,-3,-36,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,21.466667,13.705556,28.311111,6.2992,,6.305556,38.781925
KG,2021-06-19,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,585,6,115615,1937,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-22,-10,-10,-10,-30,-8,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,22.022222,13.683333,29.333333,0.0,,5.3,35.696385
KG,2021-06-20,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,931,8,116546,1945,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-17,-8,-3,-9,-23,-9,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,18.623457,12.938272,24.888889,0.0,,5.641975,44.922414
KG,2021-06-21,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,738,8,117284,1953,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-18,-9,-6,-6,-39,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,20.7,12.905556,27.066667,0.0,,4.922222,37.745997
KG,2021-06-22,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,822,5,118106,1958,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-16,-3,-2,-5,-39,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,20.877778,13.35,26.966667,0.0,,3.488889,34.356794
KG,2021-06-23,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,875,6,118981,1964,11722,99900,26400,73800,38122,173700,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-16,-2,-8,-7,-38,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,20.41358,12.388889,27.117284,0.0,,4.5,36.847848
KG,2021-06-24,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,892,7,119873,1971,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-17,-3,-7,-4,-40,-7,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,21.666667,13.722222,28.394444,0.0,,5.516667,36.564783
KG,2021-06-25,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,992,6,120865,1977,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-18,-4,-8,-8,-38,-6,2,2,2,4,1,0,0,1,0,1,0,0,2,3,1,0,0,3,4,54.63,21.655556,14.238889,28.011111,0.0,,5.683333,39.059937
KG,2021-06-26,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1081,5,121946,1982,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-22,-9,-6,-10,-30,-8,2,2,2,4,1,0,1,1,0,1,0,0,2,3,1,0,0,2,5,57.41,20.771605,11.746914,27.598765,0.0,,4.901235,37.377563
KG,2021-06-27,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1092,10,123038,1992,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-20,-10,-3,-13,-24,-9,2,2,2,4,1,0,1,1,0,1,0,0,2,3,1,0,0,2,5,57.41,23.17284,13.944444,30.604938,0.0,,5.290123,33.301058
KG,2021-06-28,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1965,8,125003,2000,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-21,-10,-8,-8,-41,-6,2,2,2,4,1,0,1,1,0,1,0,0,2,3,1,0,0,2,5,57.41,24.265432,15.438272,31.302469,0.0,,7.12963,34.953643
KG,2021-06-29,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1392,9,126395,2009,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-19,-5,-5,-6,-40,-6,2,2,2,4,1,0,1,1,0,1,0,0,2,3,1,0,0,2,5,57.41,25.633333,17.377778,32.444444,0.0,,6.322222,31.350553
KG,2021-06-30,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1485,10,127880,2019,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-20,-4,-10,-8,-40,-7,2,2,2,4,1,0,1,1,0,1,0,0,2,3,1,0,0,2,5,57.41,25.296296,17.104938,32.660494,0.0,,6.753086,33.446397
