location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BN,2020-06-01,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,3,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,1,0,52.78,25.898148,23.425926,29.287037,15.959667,24.148148,90.159586
BN,2020-06-02,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,1,0,49.07,27.083333,23.425926,31.018519,16.6116,23.861111,82.686799
BN,2020-06-03,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,1,0,49.07,27.592593,23.62963,31.611111,0.381,24.675926,84.19186
BN,2020-06-04,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,1,0,49.07,28.009259,23.527778,31.814815,7.069667,24.722222,82.500669
BN,2020-06-05,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,1,0,49.07,26.601852,23.25,29.444444,15.282333,24.472222,88.222876
BN,2020-06-06,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,1,0,49.07,25.990741,22.972222,29.12963,22.86,24.12037,89.599886
BN,2020-06-07,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,1,0,49.07,25.194444,22.916667,28.148148,23.791333,23.416667,90.036972
BN,2020-06-08,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,1,0,49.07,27.833333,22.611111,32.138889,9.948333,23.62037,78.028594
BN,2020-06-09,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.768519,23.935185,31.851852,0.0,24.268519,81.323363
BN,2020-06-10,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.944444,23.592593,30.703704,1.439333,24.0,84.069075
BN,2020-06-11,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.398148,23.953704,31.314815,1.016,23.981481,81.778941
BN,2020-06-12,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.925926,23.712963,32.083333,0.8128,24.0,79.324425
BN,2020-06-13,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.962963,23.518519,31.564815,0.846667,24.083333,84.344888
BN,2020-06-14,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,2,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.25,23.425926,31.555556,7.2136,24.12037,83.087402
BN,2020-06-15,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,1,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.851852,23.638889,32.351852,2.032,24.425926,81.698595
BN,2020-06-16,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.861111,24.138889,32.37963,0.127,24.638889,82.790861
BN,2020-06-17,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,28.175926,23.944444,31.972222,4.233333,24.703704,81.724438
BN,2020-06-18,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.138889,23.87037,31.111111,4.995333,24.444444,85.41293
BN,2020-06-19,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.592593,23.87963,31.259259,11.811,24.425926,83.07575
BN,2020-06-20,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.018519,24.046296,30.462963,8.4328,24.518519,86.333129
BN,2020-06-21,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.833333,23.731481,30.148148,5.672667,24.305556,86.339986
BN,2020-06-22,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.166667,23.916667,30.814815,4.656667,24.601852,85.982755
BN,2020-06-23,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.166667,23.75,30.648148,5.926667,24.435185,85.281481
BN,2020-06-24,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.351852,23.37037,30.75,17.526,24.435185,84.311464
BN,2020-06-25,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,25.981481,23.564815,29.324074,2.413,23.833333,88.015567
BN,2020-06-26,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.611111,22.953704,31.388889,20.066,23.342593,82.350713
BN,2020-06-27,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,25.175926,22.148148,29.537037,16.4592,23.074074,88.213561
BN,2020-06-28,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.453704,22.333333,29.768519,36.0172,23.583333,84.30194
BN,2020-06-29,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.148148,22.953704,31.101852,0.338667,24.148148,83.822619
BN,2020-06-30,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.296296,23.703704,31.148148,0.0,24.083333,82.960339
BN,2020-07-01,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.916667,23.583333,31.601852,1.735667,24.444444,81.631427
BN,2020-07-02,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.148148,23.962963,31.657407,4.9784,24.046296,83.223294
BN,2020-07-03,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.268519,23.314815,31.648148,2.370667,23.953704,82.162324
BN,2020-07-04,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.990741,22.824074,31.518519,5.969,23.722222,82.386594
BN,2020-07-05,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.842593,23.546296,30.712963,10.8204,23.953704,84.272413
BN,2020-07-06,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,28.037037,23.861111,31.833333,1.651,24.231481,79.88892
BN,2020-07-07,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.166667,23.101852,30.5,6.858,24.101852,88.489442
BN,2020-07-08,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.111111,22.87963,31.12963,14.732,24.148148,84.028207
BN,2020-07-09,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.777778,23.37037,30.731481,7.662333,24.12037,85.689616
BN,2020-07-10,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,25.712963,22.953704,29.972222,11.2268,23.62037,88.295768
BN,2020-07-11,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.231481,22.990741,30.203704,30.522333,23.518519,85.113527
BN,2020-07-12,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.824074,23.083333,31.166667,1.143,23.740741,83.315679
BN,2020-07-13,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.666667,22.953704,31.101852,14.097,23.972222,85.237552
BN,2020-07-14,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,26.564815,23.111111,30.083333,35.179,24.018519,86.052152
BN,2020-07-15,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,27.277778,23.472222,31.462963,28.4988,24.083333,82.879042
BN,2020-07-16,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,0,0,,141,3,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,0,1,3,0,0,1,4,1,2,0,0,2,2,1,0,0,2,0,49.07,25.87963,22.833333,30.62963,5.3848,23.694444,87.796756
