location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
JP,2022-06-19,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,11645,9,112971,8846242,31116,53256621,129980,89225864,2267,103724718,4433,102290799,57505,283677369,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-3,6,1,-10,-5,2,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,25.688889,21.522222,30.138889,0.0,,20.361111,72.59768
JP,2022-06-20,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,5733,13,110080,8851975,31129,53366701,125106,89350970,3331,103728049,5236,102296035,86948,283764317,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,3,-12,-13,-4,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,26.105556,22.516667,29.638889,0.0,,20.944444,73.409068
JP,2022-06-21,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,18247,12,138240,8870222,31141,53504941,123900,89474870,3539,103731588,5187,102301222,92186,283856503,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,-2,-18,-13,-5,5,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,23.305556,21.972222,25.266667,16.41475,,21.85,91.727589
JP,2022-06-22,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,17266,20,,8887488,31161,,126845,89601715,3250,103734838,5019,102306241,93642,283950145,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-7,1,-13,-14,-4,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,25.511111,22.261111,29.244444,32.8295,,22.322222,82.889993
JP,2022-06-23,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,16080,14,,8903568,31175,,129960,89731675,2491,103737329,4237,102310478,91888,284042033,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,2,-14,-13,-5,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,28.011111,23.75,32.033333,0.0,,22.377778,71.987366
JP,2022-06-24,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,14899,16,,8918467,31191,,130451,89862126,7957,103745286,12495,102322973,230204,284272237,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-7,1,-16,-13,-5,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,29.366667,24.7,33.544444,0.2032,,22.066667,65.292665
JP,2022-06-25,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,16523,9,,8934990,31200,,131314,89993440,11903,103757189,21969,102344942,265017,284537254,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-4,6,-13,-10,-11,3,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,27.205556,23.366667,32.783333,4.6355,,21.65,71.992611
JP,2022-06-26,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,13016,10,,8948006,31210,,132495,90125935,2328,103759517,4420,102349362,66951,284604205,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-4,6,-4,-11,-5,2,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,27.4,23.761111,31.411111,1.326444,,21.633333,71.112476
JP,2022-06-27,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,7161,13,,8955167,31223,,130069,90256004,1611,103761128,4863,102354225,124492,284728697,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,1,-16,-13,-4,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,28.544444,24.711111,33.05,0.0,,22.461111,69.78967
JP,2022-06-28,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,23014,15,,8978181,31238,,132220,90388224,2782,103763910,5179,102359404,137529,284866226,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-4,4,-12,-13,-4,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,29.594444,25.038889,34.127778,0.0,,21.811111,63.210025
JP,2022-06-29,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,23765,20,,9001946,31258,,140219,90528443,2773,103766683,4496,102363900,132020,284998246,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-6,3,-14,-14,-5,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,29.65,24.9,34.427778,0.0,,21.438889,61.543933
JP,2022-06-30,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,22913,15,,9024859,31273,,149887,90678330,2131,103768814,3915,102367815,126981,285125227,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-5,6,-17,-14,-3,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,30.277778,25.116667,35.605556,0.0,,21.483333,59.640298
JP,2022-07-01,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,23325,16,,9048184,31289,,157437,90835767,6513,103775327,8646,102376461,285106,285410333,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,2,-18,-15,-4,5,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,30.972222,25.033333,36.461111,0.0,,21.322222,56.791418
JP,2022-07-02,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,27628,11,,9075812,31300,,164545,91000312,9442,103784769,15442,102391903,280823,285691156,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-6,5,-13,-14,-8,3,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,29.488889,25.572222,34.05,0.0,,23.188889,69.481423
JP,2022-07-03,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,22050,8,,9097862,31308,,171958,91172270,1884,103786653,2328,102394231,88182,285779338,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,2,-21,-17,-6,3,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,25.85,24.322222,28.344444,38.95725,,23.411111,86.821589
JP,2022-07-04,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,13428,16,,9111290,31324,,177200,91349470,2665,103789318,2875,102397106,260783,286040121,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-12,-1,-26,-14,-5,5,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,25.594444,23.922222,27.338889,4.2545,,23.05,86.047209
JP,2022-07-05,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,45004,16,,9156294,31340,,190402,91539872,3026,103792344,2875,102399981,276884,286317005,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,0,-24,-15,-6,5,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,26.055556,23.927778,29.988889,13.04925,,23.7,86.986028
JP,2022-07-06,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,47741,15,,9204035,31355,,220173,91760045,2591,103794935,2843,102402824,267885,286584890,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,1,-16,-16,-5,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,28.016667,24.077778,32.7,5.1054,,22.477778,72.223837
JP,2022-07-07,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,48574,14,,9252609,31369,,248843,92008888,2552,103797487,2407,102405231,287301,286872191,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-7,2,-14,-14,-5,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,28.172222,23.988889,33.077778,0.0,,21.722222,68.583639
JP,2022-07-08,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,49509,26,,9302118,31395,,274767,92283655,6646,103804133,8397,102413628,483361,287355552,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,-1,-16,-15,-6,5,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,27.833333,24.155556,31.538889,0.338667,,23.083333,75.52821
JP,2022-07-09,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,59254,13,,9361372,31408,,301463,92585118,10747,103814880,14694,102428322,460787,287816339,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-5,3,-13,-14,-11,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,26.444444,24.104938,31.572222,25.30475,,23.45,83.952778
JP,2022-07-10,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,51370,10,,9412742,31418,,329566,92914684,1950,103816830,2189,102430511,161186,287977525,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-2,8,-6,-14,-5,2,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,26.938889,24.216667,30.088889,11.2776,,22.983333,79.289534
JP,2022-07-11,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,27734,19,,9440476,31437,,351418,93266102,2467,103819297,3373,102433884,404593,288382118,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,-1,-14,-14,-5,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,28.133333,23.981481,32.444444,0.0,,23.227778,74.962216
JP,2022-07-12,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,98824,20,,9539300,31457,,384017,93650119,2672,103821969,3507,102437391,445521,288827639,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,-1,-19,-15,-7,5,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,25.783333,23.083333,28.788889,33.02,,22.988889,84.701428
JP,2022-07-13,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,103712,29,,9643012,31486,,453873,94103992,2651,103824620,3251,102440642,427811,289255450,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,0,-17,-15,-7,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,26.733333,23.172222,31.0,2.82575,,21.294444,72.4109
JP,2022-07-14,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,100578,34,,9743590,31520,,512370,94616362,2620,103827240,2557,102443199,432859,289688309,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-12,-2,-23,-15,-7,5,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,25.577778,23.711111,28.194444,10.76325,,22.7,84.277083
JP,2022-07-15,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,101181,31,,9844771,31551,,571200,95187562,7562,103834802,7945,102451144,659427,290347736,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-14,-2,-28,-16,-8,7,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,26.4,24.0,29.938889,4.741333,,23.094444,82.349778
JP,2022-07-16,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,119821,21,,9964592,31572,,629238,95816800,13089,103847891,12012,102463156,678636,291026372,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,1,-24,-15,-10,5,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,25.538889,23.627778,28.177778,0.580571,,22.394444,83.120097
JP,2022-07-17,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,102599,14,,10067191,31586,,681232,96498032,2420,103850311,2547,102465703,310211,291336583,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-4,3,2,-8,-8,2,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,26.9,23.905556,31.177778,5.42925,,21.872222,74.479583
JP,2022-07-18,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,58612,16,,10125803,31602,,712415,97210447,550,103850861,249,102465952,102363,291438946,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,10,4,11,-35,-60,17,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,28.083333,24.261111,32.244444,0.1905,,22.638889,72.551269
JP,2022-07-19,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,55249,33,,10181052,31635,,725682,97936129,3741,103854602,3135,102469087,574908,292013854,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-14,-1,-27,-17,-7,10,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,26.433333,24.372222,28.316667,55.14975,,24.05,86.901915
JP,2022-07-20,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,214776,54,,10395828,31689,,797212,98733341,4517,103859119,2987,102472074,588675,292602529,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,5,-12,-17,-6,5,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,27.65,23.638889,32.472222,3.3274,,21.211111,68.357241
JP,2022-07-21,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,202872,38,,10598700,31727,,909002,99642343,2574,103861693,2398,102474472,563753,293166282,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,1,-15,-18,-8,6,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,27.55,23.788889,31.411111,0.127,,22.377778,73.721641
JP,2022-07-22,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,191330,64,,10790030,31791,,1015905,100658248,8033,103869726,6983,102481455,808114,293974396,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-14,-1,-17,-20,-9,7,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,27.105556,23.527778,32.161111,10.0076,,21.083333,70.017939
JP,2022-07-23,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,213588,53,,11003618,31844,,1105591,101763839,10852,103880578,10276,102491731,825307,294799703,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-12,5,-11,-18,-10,5,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,25.661111,21.755556,30.333333,1.5494,,18.977778,67.19867
JP,2022-07-24,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,161114,33,,11164732,31877,,1188721,102952560,2830,103883408,2126,102493857,438158,295237861,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-14,1,-5,-19,-8,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,28.605556,22.333333,32.722222,0.0,,20.872222,63.41389
JP,2022-07-25,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,79577,55,,11244309,31932,,1246299,104198859,4722,103888130,3444,102497301,616555,295854416,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,4,-12,-17,-10,6,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,29.561111,25.5,34.027778,0.0,,22.383333,65.578776
