location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
KR,2020-01-31,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,3,0,,15,0,,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.78,2.544444,-2.438889,7.722222,0.0,,-2.594444,69.17402
KR,2020-02-01,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,0,0,,15,0,,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,13.89,1.62963,-3.240741,6.969136,0.0,,-2.407407,74.802929
KR,2020-02-02,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1,0,,16,0,,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,13.89,2.077778,-2.622222,7.366667,0.0,,-4.85,60.666386
KR,2020-02-03,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,5,0,,21,0,,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,23.15,0.027778,-6.5,5.888889,0.0,,-8.944444,51.337447
KR,2020-02-04,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,3,0,,24,0,,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,3,0,1,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,31.48,1.172222,-6.527778,6.388889,0.15875,,-9.733333,44.491939
KR,2020-02-05,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,0,0,,24,0,,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,3,0,1,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,31.48,-5.222222,-10.361111,0.066667,0.1016,,-17.688889,37.966282
KR,2020-02-06,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,0,0,,24,0,,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,3,0,1,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,31.48,-3.833333,-9.6,1.538889,0.0,,-14.0,45.754205
KR,2020-02-07,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,3,0,745,27,0,745,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,3,0,1,0,0,0,0,3,0,0,0,0,2,3,1,0,0,0,0,31.48,0.883333,-5.888889,5.255556,0.0,,-8.911111,48.632876
KR,2020-02-08,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1,0,501,28,0,1246,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,3,0,1,0,0,0,0,3,0,0,0,0,2,3,1,0,0,0,0,31.48,-0.030864,-6.234568,5.796296,0.0,,-8.87037,51.713125
KR,2020-02-09,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,0,0,512,28,0,1758,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,3,0,1,0,0,0,0,3,0,0,0,0,2,3,1,0,0,0,0,31.48,1.660494,-5.074074,6.395062,0.0,,-7.740741,50.055235
KR,2020-02-10,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,0,0,1215,28,0,2973,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,3,0,1,0,0,0,0,3,0,0,0,0,2,3,1,0,0,0,0,31.48,3.172222,-4.338889,11.288889,0.0,,-5.722222,52.442971
KR,2020-02-11,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,0,0,1299,28,0,4272,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,3,0,1,0,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0,31.48,7.005556,-1.883333,13.172222,0.0,,-2.077778,52.542921
KR,2020-02-12,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,0,0,887,28,0,5159,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,3,0,1,0,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0,31.48,7.088889,4.477778,8.972222,10.216444,,6.488889,96.015921
KR,2020-02-13,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,0,0,731,28,0,5890,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,3,0,1,0,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0,31.48,7.144444,2.35,12.75,1.905,,3.994444,80.738849
KR,2020-02-14,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2,0,492,30,0,6382,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,,,,,,,3,0,1,0,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0,31.48,8.233333,2.477778,16.311111,0.0,,2.294444,67.311411
KR,2020-02-15,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,0,0,427,30,0,6809,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-4,0,3,-6,1,3,3,0,1,0,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0,31.48,10.345679,2.777778,15.796296,0.508,,6.04321,74.937726
KR,2020-02-16,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2,0,557,32,0,7366,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-11,0,-31,-15,-3,4,3,0,1,0,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0,31.48,-0.472222,-3.0,2.777778,5.644444,37.253333,-5.522222,69.377112
KR,2020-02-17,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,34,0,1054,66,0,8420,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-7,-6,-17,-6,0,5,3,0,1,0,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0,31.48,-4.0,-7.038889,-0.85,1.27,30.48,-10.361111,61.925971
KR,2020-02-18,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,16,1,1401,82,1,9821,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-1,-3,-5,-3,2,2,3,0,1,0,0,0,0,3,0,0,356000000,0,2,3,2,0,0,0,0,31.48,-0.9,-6.172222,4.094444,0.056444,30.48,-9.722222,52.064748
KR,2020-02-19,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,74,0,2029,156,1,11850,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-5,-1,14,-4,1,2,3,0,1,0,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0,31.48,2.994444,-3.583333,9.6,0.0,,-4.422222,58.945699
KR,2020-02-20,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,190,2,3198,346,3,15048,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-7,-3,7,-6,1,2,3,0,1,0,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0,31.48,4.483333,-2.3,12.688889,0.0,,-2.766667,59.881897
KR,2020-02-21,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,210,0,5186,556,3,20234,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-15,-4,-10,-10,0,5,3,0,2,2,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0,45.37,8.738889,-0.261111,14.283333,0.34925,,1.105556,59.069875
KR,2020-02-22,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,207,4,4593,763,7,24827,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-26,-6,-32,-24,-4,9,3,0,2,2,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0,45.37,4.45679,-1.746914,10.388889,1.23825,30.48,-6.253086,46.241708
KR,2020-02-23,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,130,1,6577,893,8,31404,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-31,-18,-12,-25,-9,8,3,0,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,50.0,1.972222,-3.588889,8.594444,0.0,,-7.394444,51.061657
KR,2020-02-24,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,253,3,7548,1146,11,38952,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-21,6,6,-15,-6,8,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,8.75,-0.65,15.877778,0.0508,,-2.922222,44.553711
KR,2020-02-25,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,449,1,13249,1595,12,52201,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-33,-13,-38,-26,-10,10,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,5.938889,4.05,7.005556,34.064222,,5.244444,95.380492
KR,2020-02-26,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,427,1,13099,2022,13,65300,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-29,-7,5,-22,-11,9,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,7.266667,2.722222,13.088889,5.6388,,3.038889,74.628861
KR,2020-02-27,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,909,3,14515,2931,16,79815,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-30,-10,1,-24,-10,9,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,4.911111,0.966667,9.45,0.028222,,-0.577778,67.813945
KR,2020-02-28,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,595,1,12888,3526,17,92703,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-37,-17,-38,-30,-12,13,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,3.838889,1.794444,5.4,1.975556,,2.477778,90.896153
KR,2020-02-29,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,686,6,4866,4212,23,97569,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-38,-10,-13,-32,-10,12,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,5.481481,0.45679,11.345679,1.975556,,2.858025,83.290371
KR,2020-03-01,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,600,5,10670,4812,28,108239,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-41,-8,-17,-36,-16,11,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,7.272222,1.622222,12.233333,0.0,,1.738889,68.111486
KR,2020-03-02,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,516,4,16260,5328,32,124499,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-23,-1,10,-20,-8,9,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,4.627778,-0.138889,10.138889,0.0,,-3.655556,55.194695
KR,2020-03-03,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,438,3,10856,5766,35,135355,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-24,-7,2,-21,-9,8,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,7.733333,1.25,12.572222,0.0,,0.844444,61.824358
KR,2020-03-04,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,518,7,9834,6284,42,145189,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-30,-10,-7,-25,-11,10,3,1,2,2,0,1,1,3,0,0,9800000000,0,2,3,2,0,0,0,0,55.56,2.872222,-2.172222,8.594444,0.0,,-6.944444,48.819938
KR,2020-03-05,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,483,2,18199,6767,44,163388,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-28,-11,-2,-25,-9,9,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,1.822222,-4.755556,8.566667,0.0,,-8.311111,47.358647
KR,2020-03-06,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,367,6,13449,7134,50,176837,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-27,-8,1,-22,-9,10,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,5.066667,-2.622222,12.1,0.0,,-7.111111,42.226603
KR,2020-03-07,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,248,1,10329,7382,51,187166,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-32,-7,-16,-29,-8,11,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,4.308642,-0.753086,8.962963,2.116667,,0.382716,75.978358
KR,2020-03-08,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,131,3,8100,7513,54,195266,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-27,-14,34,-24,-14,9,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,6.633333,-0.294444,14.788889,0.1524,,1.116667,68.737395
KR,2020-03-09,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,242,6,13526,7755,60,208792,,,,,,,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-19,1,16,-17,-6,8,3,1,2,2,0,1,1,3,0,0,0,0,2,3,2,0,0,0,0,55.56,10.061111,3.061111,14.372222,0.479778,,5.561111,73.900719
