location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
NI,2020-01-31,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.016667,20.5,31.6,0.0,19.611111,64.641526
NI,2020-02-01,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.072222,20.322222,31.927778,0.0,19.788889,64.965838
NI,2020-02-02,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.322222,20.95,31.788889,0.0,19.377778,63.08725
NI,2020-02-03,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.905556,21.627778,30.9,0.127,20.144444,68.144697
NI,2020-02-04,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.072222,21.988889,31.0,0.028222,20.25,67.256685
NI,2020-02-05,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.477778,22.188889,31.9,0.0,20.077778,64.585682
NI,2020-02-06,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.011111,19.688889,32.211111,0.0,19.588889,64.2974
NI,2020-02-07,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.161111,19.694444,32.238889,0.0,19.738889,64.483394
NI,2020-02-08,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.361111,20.027778,32.138889,0.0,19.672222,63.996267
NI,2020-02-09,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.95,21.15,29.838889,0.0,19.361111,69.185391
NI,2020-02-10,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.672222,22.372222,30.522222,0.0,20.661111,70.886163
NI,2020-02-11,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.611111,23.1,31.1,0.042333,20.438889,66.156393
NI,2020-02-12,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.644444,22.761111,31.844444,0.254,19.822222,63.420362
NI,2020-02-13,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.566667,22.077778,32.238889,0.0,20.005556,64.184464
NI,2020-02-14,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.955556,22.15,31.1,0.0,19.516667,65.043369
NI,2020-02-15,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,6,5,3,1,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.611111,22.911111,31.377778,0.181429,20.1,64.35469
NI,2020-02-16,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,4,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.733333,21.338889,31.188889,0.0,18.927778,63.935248
NI,2020-02-17,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,2,5,1,1,12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.805556,21.522222,32.15,0.0,19.488889,61.602384
NI,2020-02-18,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,0,0,-1,-1,11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.177778,22.527778,32.477778,0.072571,20.0,62.389884
NI,2020-02-19,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-5,-5,-1,-2,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.838889,23.6,32.611111,0.0,20.733333,62.746304
NI,2020-02-20,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-1,-2,-1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.161111,22.783333,32.133333,0.0,19.511111,60.377058
NI,2020-02-21,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,2,0,2,2,14,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,27.944444,21.746914,32.234568,0.0,19.246914,60.256079
NI,2020-02-22,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,0,0,0,-1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,27.344444,21.9,31.922222,0.0,18.877778,61.517187
NI,2020-02-23,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-1,-1,-2,-3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,26.883333,21.4,31.461111,0.0,19.155556,63.399411
NI,2020-02-24,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-1,0,-2,0,15,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,26.855556,20.0,31.661111,0.0,18.894444,62.716183
NI,2020-02-25,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-4,-3,-1,-3,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,27.577778,20.761111,32.511111,0.0,20.072222,64.166063
NI,2020-02-26,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-5,-6,0,-2,12,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,27.961111,21.3,32.661111,0.0,19.988889,62.455978
NI,2020-02-27,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-3,-4,-3,-3,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,27.855556,21.65,32.455556,0.0,20.738889,66.013123
NI,2020-02-28,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,4,2,-1,0,14,-2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,27.055556,22.538889,31.238889,0.09525,19.561111,64.902107
NI,2020-02-29,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,4,7,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,25.966667,22.6,28.9,0.0,19.772222,70.736593
NI,2020-03-01,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,7,7,-2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,26.155556,21.7,30.777778,0.0,19.127778,66.884629
NI,2020-03-02,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,1,5,-1,1,16,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,27.361111,21.772222,31.6,0.0,20.377778,66.696088
NI,2020-03-03,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,0,2,0,0,14,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,27.838889,21.35,32.05,0.73025,19.044444,60.20352
NI,2020-03-04,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-4,-2,-1,2,13,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,28.311111,22.111111,32.55,0.0,19.444444,59.538968
NI,2020-03-05,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,1,2,2,2,13,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,29.033333,22.138889,33.25,0.0,19.327778,56.643716
NI,2020-03-06,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,2,4,0,4,16,-2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,28.055556,21.888889,33.127778,0.0,19.622222,61.691865
NI,2020-03-07,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,2,4,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,27.755556,22.177778,32.05,0.0,19.127778,60.787593
NI,2020-03-08,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,2,4,-1,-2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,27.077778,22.233333,31.3,0.0,19.555556,65.480563
NI,2020-03-09,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-2,3,-2,-1,17,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,27.15,22.722222,30.722222,0.471714,20.427778,68.235208
NI,2020-03-10,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-1,2,-3,1,16,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,27.527778,22.577778,31.7,0.108857,20.783333,68.24487
NI,2020-03-11,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-4,-1,-3,-1,14,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,27.2,22.833333,31.477778,0.0,19.983333,67.214163
NI,2020-03-12,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,0,0,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-5,1,-2,-1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.33,27.172222,21.7,31.011111,0.0,19.355556,63.882354
