location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
IQ,2020-06-01,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,519,20,13463,7387,235,251714,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-30,-3,-23,-25,-27,13,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,35.179012,26.950617,41.907407,0.0,,8.802469,20.516431
IQ,2020-06-02,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,781,21,8585,8168,256,260299,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-47,-24,-33,-42,-37,16,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,35.271605,25.537037,41.45679,0.0,,6.82716,17.554967
IQ,2020-06-03,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,672,15,11960,8840,271,272259,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-40,-15,-29,-34,-34,16,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,33.154321,23.37037,39.339506,0.0,,9.283951,23.301046
IQ,2020-06-04,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1006,14,9642,9846,285,281901,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-38,-14,-25,-31,-28,16,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,30.444444,23.333333,39.37037,0.0,,6.962963,23.746161
IQ,2020-06-05,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1252,33,12543,11098,318,294444,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-36,-13,-25,-31,0,11,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,34.388889,23.444444,40.47619,0.0,,8.769841,21.001462
IQ,2020-06-06,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1268,28,8609,12366,346,303053,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-30,-9,-19,-27,-10,12,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,35.952381,25.785714,41.753968,0.0,,8.222222,18.636008
IQ,2020-06-07,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1115,24,8927,13481,370,311980,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-30,-8,-20,-29,-25,14,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,32.955556,25.355556,42.4,0.0,,5.977778,19.932676
IQ,2020-06-08,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,787,22,10711,14268,392,322691,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-34,-12,-23,-29,-26,13,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,36.493056,25.451389,43.375,0.0,,8.902778,19.134613
IQ,2020-06-09,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1146,34,7835,15414,426,330526,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-35,-13,-26,-35,-27,13,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,37.845679,25.469136,44.518519,0.0,,10.858025,20.530408
IQ,2020-06-10,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1261,31,9342,16675,457,339868,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-34,-9,-24,-33,-29,14,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,38.537037,27.160494,45.216049,0.0,,10.364198,19.237116
IQ,2020-06-11,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1095,39,9757,17770,496,349625,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-36,-13,-26,-35,-28,16,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,36.635802,27.098765,42.401235,0.0,,9.796296,19.95497
IQ,2020-06-12,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1180,53,10325,18950,549,359950,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-38,-15,-27,-37,-3,11,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,33.290123,25.302469,38.641975,0.0,,10.166667,24.504944
IQ,2020-06-13,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1259,58,9920,20209,607,369870,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-31,-10,-21,-31,-11,12,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,32.518519,22.598765,37.765432,0.0,,8.919753,23.614112
IQ,2020-06-14,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1106,45,10135,21315,652,380005,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-18,-1,-14,-24,-19,12,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,32.916667,22.305556,40.0,0.0,,9.208333,23.989975
IQ,2020-06-15,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1385,60,10330,22700,712,390335,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-21,-2,-15,-23,-18,10,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,37.888889,29.357143,44.563492,0.0,,11.222222,20.5188
IQ,2020-06-16,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1554,61,13053,24254,773,403388,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-20,0,-15,-23,-18,10,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,37.666667,27.011111,43.188889,0.0,,9.955556,19.13837
IQ,2020-06-17,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1463,83,10578,25717,856,413966,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-22,0,-17,-24,-21,10,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,36.027778,24.494444,41.644444,0.0,,10.205556,21.298924
IQ,2020-06-18,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1635,69,11226,27352,925,425192,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-42,-22,-30,-41,-31,16,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,35.936508,26.484127,42.357143,0.0,,9.579365,20.554127
IQ,2020-06-19,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1870,88,10022,29222,1013,435214,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-43,-23,-32,-42,-8,12,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,33.198413,26.238095,39.436508,0.0,,10.722222,25.671611
IQ,2020-06-20,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1646,87,10027,30868,1100,445241,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-36,-16,-25,-35,-14,11,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,32.857143,23.103175,38.698413,0.0,,11.079365,26.702111
IQ,2020-06-21,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1808,67,10075,32676,1167,455316,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-24,-5,-21,-30,-23,12,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,32.155556,25.088889,38.822222,0.0,,12.344444,30.24114
IQ,2020-06-22,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1826,84,10672,34502,1251,465988,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-27,-7,-21,-28,-25,12,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,33.255556,24.766667,40.822222,0.0,,11.066667,26.124766
IQ,2020-06-23,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2200,79,11445,36702,1330,477433,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-31,-13,-26,-34,-28,14,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,36.388889,26.095238,42.31746,0.0,,9.074074,19.894555
IQ,2020-06-24,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2437,107,11370,39139,1437,488803,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-32,-11,-28,-36,-29,14,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,35.166667,26.962963,41.75,0.0,,8.203704,19.569696
IQ,2020-06-25,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2054,122,11920,41193,1559,500723,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-48,-28,-37,-47,-39,19,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,34.75,24.703704,41.537037,0.0,,9.87963,22.559545
IQ,2020-06-26,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2069,101,9630,43262,1660,510353,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-51,-30,-39,-50,-18,14,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,36.814815,24.953704,44.175926,0.0,,10.342593,20.904643
IQ,2020-06-27,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2140,96,10595,45402,1756,520948,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-48,-28,-35,-49,-25,15,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,36.761905,25.047619,44.079365,0.0,,11.134921,21.703218
IQ,2020-06-28,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1749,83,11172,47151,1839,532120,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-36,-17,-30,-38,-32,15,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,37.134921,25.357143,44.0,0.0,,11.214286,21.667424
IQ,2020-06-29,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1958,104,12425,49109,1943,544545,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-35,-14,-28,-36,-32,14,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,36.738095,27.825397,43.730159,0.0,,11.095238,21.899386
IQ,2020-06-30,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2415,107,11378,51524,2050,555923,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-42,-21,-33,-41,-35,15,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,37.203704,27.675926,43.046296,0.0,,11.907407,22.340268
IQ,2020-07-01,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2184,110,11762,53708,2160,567685,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-41,-20,-33,-40,-35,15,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,42016806,0,4,0,92.59,36.740741,28.203704,42.462963,0.0,,11.731481,22.609975
IQ,2020-07-02,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2312,102,12176,56020,2262,579861,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-51,-29,-37,-45,-41,19,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,37.857143,26.555556,43.47619,0.0,,11.857143,21.552687
IQ,2020-07-03,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2334,106,9516,58354,2368,589377,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-51,-29,-38,-48,-18,14,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,38.555556,26.666667,45.34127,0.0,,11.309524,20.40439
IQ,2020-07-04,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2125,105,11711,60479,2473,601088,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-44,-25,-33,-42,-24,14,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,38.255556,27.511111,46.666667,0.0,,9.788889,18.362449
IQ,2020-07-05,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,1796,94,11519,62275,2567,612607,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-25,-5,-21,-30,-25,13,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,38.925926,30.037037,47.296296,0.0,,8.5,17.389267
IQ,2020-07-06,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2426,118,11813,64701,2685,624420,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-24,-3,-19,-26,-25,11,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,40.006173,29.135802,46.209877,0.0,,12.641975,20.48884
IQ,2020-07-07,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2741,94,12807,67442,2779,637227,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-22,1,-18,-24,-25,11,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,39.770833,29.388889,46.534722,0.0,,13.041667,21.159503
IQ,2020-07-08,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2170,103,11809,69612,2882,649036,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-24,-1,-19,-27,-25,11,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,39.462963,29.046296,47.185185,0.0,,13.240741,21.723507
IQ,2020-07-09,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2848,78,12054,72460,2960,661090,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-38,-15,-28,-36,-34,16,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,39.055556,32.814815,45.685185,0.0,,14.12037,23.503452
IQ,2020-07-10,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,2734,95,10388,75194,3055,671478,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,-46,-24,-34,-45,-16,12,3,2,2,4,2,2,2,4,1,1,0,0,2,2,1,0,0,4,0,92.59,38.277778,30.537037,45.462963,0.0,,12.222222,22.640598
