location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BM,2020-10-27,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,1,0,,194,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,25.111111,23.111111,27.388889,3.302,23.611111,91.405749
BM,2020-10-28,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,4,0,,198,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,25.111111,23.888889,27.388889,1.27,22.666667,86.33268
BM,2020-10-29,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,1,0,,199,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,24.777778,23.5,26.888889,1.778,21.944444,84.280542
BM,2020-10-30,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,199,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,25.611111,24.611111,28.0,0.0,22.944444,85.226594
BM,2020-10-31,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,199,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,23.611111,21.5,27.888889,2.286,18.833333,74.595643
BM,2020-11-01,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,7,0,,206,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,23.222222,20.388889,25.722222,0.0,17.222222,69.012438
BM,2020-11-02,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,206,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,24.111111,20.388889,26.722222,4.826,21.833333,87.119722
BM,2020-11-03,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,206,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,20.5,19.0,22.111111,9.144,11.277778,55.465315
BM,2020-11-04,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,206,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,21.166667,16.777778,23.888889,0.0,12.944444,59.406808
BM,2020-11-05,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,1,0,,207,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,22.055556,21.0,25.0,5.842,15.055556,64.516446
BM,2020-11-06,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,2,0,,209,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,22.277778,20.222222,25.0,0.0,16.0,67.619568
BM,2020-11-07,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,209,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,23.277778,20.222222,26.0,0.0,18.388889,74.023325
BM,2020-11-08,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,5,0,,214,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,23.444444,21.777778,25.777778,0.0,17.444444,69.055613
BM,2020-11-09,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,214,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,23.388889,22.0,25.5,0.254,18.222222,72.763887
BM,2020-11-10,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,1,0,,215,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,22.777778,21.0,25.5,0.0,16.833333,69.169201
BM,2020-11-11,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,5,0,,220,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,22.444444,20.0,25.0,,17.888889,75.449993
BM,2020-11-12,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,2,0,,222,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,23.444444,20.5,25.5,0.0,17.666667,70.030393
BM,2020-11-13,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,222,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,23.222222,21.5,25.5,0.0,19.777778,80.990019
BM,2020-11-14,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,222,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,24.0,22.0,27.0,1.524,21.611111,86.519986
BM,2020-11-15,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,222,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,22.111111,20.722222,26.611111,1.524,15.333333,65.455982
BM,2020-11-16,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,1,0,,223,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,22.833333,20.722222,25.0,0.0,17.777778,73.176627
BM,2020-11-17,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,223,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,23.944444,21.5,25.722222,6.604,22.055556,89.197185
BM,2020-11-18,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,1,0,,224,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,21.111111,18.0,23.111111,0.0,13.722222,62.7092
BM,2020-11-19,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,3,0,,227,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,2,2,0,0,2,0,37.96,18.5,16.722222,22.5,0.508,10.111111,58.115259
BM,2020-11-20,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,227,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,19.944444,16.0,23.0,3.302,15.277778,74.508372
BM,2020-11-21,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,227,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,21.666667,16.111111,23.5,2.54,19.166667,85.702329
BM,2020-11-22,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,227,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,22.111111,20.0,24.0,3.81,20.5,90.595778
BM,2020-11-23,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,8,0,,235,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,21.722222,19.722222,24.5,34.798,20.055556,90.258619
BM,2020-11-24,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,4,0,,239,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,21.055556,19.277778,23.0,85.598,17.055556,77.923401
BM,2020-11-25,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,2,0,,241,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,20.222222,17.722222,22.222222,0.0,11.944444,58.965106
BM,2020-11-26,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,1,0,,242,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,21.333333,18.388889,23.277778,0.0,13.388889,60.533133
BM,2020-11-27,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,5,0,,247,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,21.5,19.888889,23.722222,2.54,19.0,85.685585
BM,2020-11-28,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,4,0,,251,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,21.666667,19.888889,23.722222,1.524,17.666667,78.013785
BM,2020-11-29,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,9,0,,260,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,21.444444,20.0,22.222222,0.254,14.055556,62.784021
BM,2020-11-30,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,260,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,20.666667,18.722222,23.222222,0.0,12.111111,58.003093
BM,2020-12-01,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,7,0,,267,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,21.611111,18.888889,23.388889,0.0,16.0,70.426354
BM,2020-12-02,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,5,0,,272,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,21.5,19.5,23.388889,9.398,17.388889,77.444041
BM,2020-12-03,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,6,0,,278,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,20.5,18.111111,22.611111,0.508,12.833333,61.445812
BM,2020-12-04,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,10,0,,288,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,20.166667,18.111111,22.0,0.0,12.055556,59.602497
BM,2020-12-05,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,288,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,20.5,18.0,22.0,0.0,15.5,73.026913
BM,2020-12-06,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,18,0,,306,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,21.0,19.222222,22.611111,3.556,15.833333,72.340384
BM,2020-12-07,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,306,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,1,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,37.96,20.833333,19.611111,23.0,0.0,14.555556,67.326205
BM,2020-12-08,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,34,0,,340,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,1,2,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,41.67,21.611111,18.611111,23.388889,8.89,17.666667,78.279249
BM,2020-12-09,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,24,0,,364,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,45.37,18.833333,15.0,20.0,1.27,12.166667,65.22682
BM,2020-12-10,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,364,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,1,3,0,0,0,2,1,0,0,0,2,3,2,0,0,2,0,45.37,19.777778,14.611111,22.0,3.302,12.722222,63.786961
BM,2020-12-11,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,27,0,,391,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,1,3,1,0,0,2,1,0,0,0,2,3,2,0,0,2,0,50.93,19.666667,17.722222,22.0,0.0,10.555556,55.664825
BM,2020-12-12,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,391,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,2,4,1,2,0,2,1,0,0,0,2,3,2,0,0,2,0,66.67,20.777778,18.277778,23.0,0.0,13.611111,63.546697
BM,2020-12-13,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,40,0,,431,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,2,4,1,2,0,2,1,0,0,0,2,3,2,0,0,2,0,66.67,21.5,18.611111,23.222222,,17.5,77.989187
BM,2020-12-14,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,25,0,,456,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,2,4,1,2,0,2,1,0,0,0,2,3,2,0,0,2,0,66.67,21.666667,20.222222,23.277778,0.0,18.0,79.667885
BM,2020-12-15,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,11,0,,467,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,2,4,1,2,0,2,1,0,0,0,2,3,2,0,0,2,0,66.67,21.722222,20.0,24.0,7.366,18.611111,82.49992
BM,2020-12-16,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,18,0,,485,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,2,4,1,2,0,2,1,0,0,0,2,3,2,0,0,2,0,66.67,20.388889,19.0,23.888889,0.0,14.444444,68.700878
BM,2020-12-17,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,12,0,,497,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,2,4,0,2,0,2,1,0,13385000,0,2,3,2,0,0,2,0,61.11,22.0,20.0,24.0,2.54,19.833333,87.528014
BM,2020-12-18,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,19,0,,516,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,2,4,0,2,0,2,1,0,0,0,2,3,2,0,0,2,0,61.11,21.722222,19.0,23.0,4.826,19.277778,86.004896
BM,2020-12-19,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,11,0,,527,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,2,4,0,2,0,2,1,0,0,0,2,3,2,0,0,2,0,61.11,18.055556,15.222222,23.777778,0.508,10.944444,63.16981
BM,2020-12-20,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,527,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,2,4,0,2,0,2,1,0,0,0,2,3,2,0,0,2,0,61.11,17.055556,14.722222,20.0,1.016,11.666667,70.578551
BM,2020-12-21,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,20,0,,547,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,2,4,0,2,0,2,1,0,0,0,2,3,2,0,0,2,0,61.11,19.944444,14.388889,22.111111,0.508,14.5,70.868893
BM,2020-12-22,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,6,0,,553,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,2,4,0,2,0,2,1,0,0,0,2,3,2,0,0,2,0,61.11,21.555556,18.5,22.5,4.064,18.0,80.211106
BM,2020-12-23,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,8,0,,561,9,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,2,4,0,2,0,2,1,0,0,0,2,3,2,0,0,2,0,61.11,19.111111,17.722222,22.5,0.0,10.611111,57.835519
