location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
TH,2020-12-08,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,19,0,6,7678,4126,60,3874,1353756,13,192,,,,,,,,,8,5,1,1,3,1,,,83,165,1132,1014,777,533,279,100,23,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5,14,2277,1849,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-4,6,-17,-21,-4,-1,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,26.627778,22.038889,31.583333,0.0,19.072222,63.445086
TH,2020-12-09,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,25,0,6,5765,4151,60,3880,1359521,19,211,,,,,,,2,1,6,5,3,5,2,1,,,85,166,1138,1019,780,538,281,101,23,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,6,19,2283,1868,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-1,7,-12,-16,-5,-2,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,26.005556,20.911111,31.883333,0.0,17.827778,60.891105
TH,2020-12-10,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,18,0,8,4660,4169,60,3888,1364181,10,221,,,,,,,,,6,3,,6,3,,,,85,166,1144,1022,780,544,284,101,23,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,9,9,2292,1877,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,1,9,5,-27,-35,5,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,26.738889,19.805556,32.044444,0.0,17.783333,58.073526
TH,2020-12-11,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,11,0,15,4044,4180,60,3903,1368225,-4,217,,,,,,,,1,4,4,1,1,,,,,85,167,1148,1026,781,545,284,101,23,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3,8,2295,1885,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-5,7,7,-34,-34,8,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,28.211111,22.661111,33.305556,0.0,19.922222,60.94637
TH,2020-12-12,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,12,0,12,3738,4192,60,3915,1371963,0,217,,,,,,,,1,1,6,3,1,,,,,85,168,1149,1032,784,546,284,101,23,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4,8,2299,1893,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-6,3,-7,-26,-4,1,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,29.133333,23.294444,34.166667,0.0,22.05,65.805953
TH,2020-12-13,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,17,0,8,5079,4209,60,3923,1377042,9,226,,,,,,,,1,5,5,1,2,1,2,,,85,169,1154,1037,785,548,285,103,23,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4,13,2303,1906,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-5,6,-8,-22,-3,0,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,29.333333,24.427778,33.788889,0.0,22.772222,67.920053
TH,2020-12-14,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,28,0,17,6174,4237,60,3940,1383216,11,237,,,,,,,,,6,12,6,4,,,,,85,169,1160,1049,791,552,285,103,23,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,10,18,2313,1924,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-7,6,-17,-21,-3,0,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,28.661111,24.75,33.616667,0.0,24.183333,76.886789
TH,2020-12-15,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,9,0,9,6780,4246,60,3949,1389996,0,237,,,,,,,1,,,2,2,3,1,,,,86,169,1160,1051,793,555,286,103,23,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5,4,2318,1928,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-6,9,-17,-19,-5,0,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,29.488889,24.8,34.1,0.0,23.288889,69.473955
TH,2020-12-16,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,15,0,28,5385,4261,60,3977,1395381,-13,224,,,,,,,,,5,5,4,1,,,,,86,169,1165,1056,797,556,286,103,23,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,7,8,2325,1936,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-7,4,-16,-20,-4,0,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,28.733333,25.011111,32.988889,0.0,22.766667,70.358903
TH,2020-12-17,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,20,0,12,5340,4281,60,3989,1400721,8,232,,,,,,,,1,1,6,6,2,1,3,,,86,170,1166,1062,803,558,287,106,23,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,12,8,2337,1944,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-6,4,-16,-19,-4,0,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,27.888889,23.816667,32.744444,0.0,20.85,65.649349
TH,2020-12-18,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,16,0,16,5317,4297,60,4005,1406038,0,232,,,,,,,3,1,6,2,1,,3,,,,89,171,1172,1064,804,558,290,106,23,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4,12,2341,1956,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-7,5,-15,-20,-4,0,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,28.083333,23.433333,32.994444,0.0,20.005556,61.612753
TH,2020-12-19,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,34,0,19,7510,4331,60,4024,1413548,15,247,,,,,,,1,2,4,8,10,6,1,1,,1,90,173,1176,1072,814,564,291,107,23,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,16,18,2357,1974,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-7,5,-19,-20,2,0,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,26.588889,22.327778,31.972222,0.0,18.105556,59.775961
TH,2020-12-20,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,576,0,17,17733,4907,60,4041,1431281,559,806,,,,,,,,1,20,17,18,5,3,1,,,90,174,1196,1089,832,569,294,108,23,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,14,51,2371,2025,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-4,10,-12,-20,-3,-1,1,1,1,2,1,1,1,2,2,2,0,0,2,2,2,0,0,3,0,50.0,24.066667,19.694444,29.255556,0.0,15.616667,59.356791
TH,2020-12-21,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,382,0,12,20137,5289,60,4053,1451418,370,1176,,,,,,,,1,5,6,7,1,2,,,,90,175,1201,1095,839,570,296,108,23,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,11,2382,2036,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-9,6,-19,-24,-5,1,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,23.044444,18.266667,28.066667,0.0,14.155556,57.540252
TH,2020-12-22,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,427,0,25,25205,5716,60,4078,1476623,402,1578,,,,,,,,2,4,8,8,6,2,,,,90,177,1205,1103,847,576,298,108,23,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,14,16,2396,2052,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-11,4,-20,-28,-7,2,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,23.961111,18.638889,29.411111,0.0,14.65,56.118977
TH,2020-12-23,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,46,0,17,25319,5762,60,4095,1501942,29,1607,,,,,,,,1,8,12,12,9,3,,1,,90,178,1213,1115,859,585,301,108,24,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,25,21,2421,2073,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-12,2,-22,-29,-8,3,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,24.833333,19.022222,29.783333,0.0,16.55,60.186928
TH,2020-12-24,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,67,0,21,21332,5829,60,4116,1523274,46,1653,,,,,,,,3,15,17,13,15,4,,,,90,181,1228,1132,872,600,305,108,24,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,33,34,2454,2107,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-14,1,-24,-32,-9,4,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,27.444444,21.361111,32.372222,0.0,19.405556,61.700235
TH,2020-12-25,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,81,0,21,18883,5910,60,4137,1542157,60,1713,,,,,,,1,2,8,14,11,6,3,1,,,91,183,1236,1146,883,606,308,109,24,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,29,18,2483,2125,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-12,4,-23,-39,-12,5,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,26.9,23.4,31.455556,0.0,20.788889,69.339786
TH,2020-12-26,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,110,0,15,13459,6020,60,4152,1555616,95,1808,,,,,,,2,5,14,15,19,15,8,2,,,93,188,1250,1161,902,621,316,111,24,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,42,38,2525,2163,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-15,2,-29,-41,-5,4,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,28.527778,23.222222,33.033333,0.0,22.05,68.064346
TH,2020-12-27,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,121,0,9,21084,6141,60,4161,1576700,112,1920,,,,,,,2,7,9,23,20,18,16,7,1,,95,195,1259,1184,922,639,332,118,25,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,42,61,2567,2224,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-13,2,-18,-42,-6,3,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,28.944444,24.466667,34.166667,0.0,23.027778,70.612562
TH,2020-12-28,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,144,0,19,20364,6285,60,4180,1597064,125,2045,,,,,,,1,3,21,32,26,25,10,5,2,,96,198,1280,1216,948,664,342,123,27,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,61,64,2628,2288,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-8,7,-12,-40,-21,5,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,28.977778,24.3,34.472222,0.0,23.411111,72.034869
TH,2020-12-29,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,155,1,4,23370,6440,61,4184,1620434,150,2195,,,,,,,1,4,35,35,31,24,12,3,,,97,202,1315,1251,979,688,354,126,27,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,79,75,2707,2363,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-8,9,-9,-39,-27,6,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,29.272222,24.494444,34.522222,0.0,23.588889,71.644764
TH,2020-12-30,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,250,0,28,13734,6690,61,4212,1634168,222,2417,,,,,,,3,5,17,17,17,13,8,2,,,100,207,1332,1268,996,701,362,128,27,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,108,104,2815,2467,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-5,13,-2,-39,-35,6,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,28.061111,22.677778,33.466667,0.0,18.116667,54.884163
TH,2020-12-31,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,194,0,28,9779,6884,61,4240,1643947,166,2583,,,,,,,2,6,16,23,23,21,15,8,,,102,213,1348,1291,1019,722,377,136,27,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,91,86,2906,2553,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-8,21,14,-48,-66,11,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,24.0,19.494444,29.016667,0.0,14.905556,56.899247
TH,2021-01-01,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,279,2,33,11267,7163,63,4273,1655214,244,2827,,,,,,,1,16,27,41,33,25,10,4,,,103,229,1375,1332,1052,747,387,140,27,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,114,131,3020,2684,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-20,7,8,-57,-70,14,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,22.911111,17.955556,28.066667,0.0,14.155556,57.884482
TH,2021-01-02,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,216,1,26,14192,7379,64,4299,1669406,189,3016,,,,,,,3,7,59,43,38,31,16,6,,,106,236,1434,1375,1090,778,403,146,27,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,94,110,3114,2794,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-23,3,-17,-49,-43,8,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,24.027778,18.338889,29.127778,0.0,14.577778,55.659086
TH,2021-01-03,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,315,0,38,23347,7694,64,4337,1692753,262,3278,,,,,,,2,6,26,29,42,47,22,4,,,108,242,1460,1404,1132,825,425,150,27,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,82,97,3196,2891,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-20,6,-23,-43,-17,4,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,26.016667,20.366667,31.177778,0.0,16.283333,55.097496
TH,2021-01-04,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,745,1,15,31425,8439,65,4352,1724178,744,4022,,,,,,,7,20,55,67,51,43,21,4,3,,115,262,1515,1471,1183,868,446,154,30,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,215,529,3411,3420,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-18,7,-29,-44,-16,7,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,26.533333,21.2,31.9,0.0,18.216667,60.389705
TH,2021-01-05,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,527,1,45,33810,8966,66,4397,1757988,482,4504,,,,,,,1,8,21,29,26,15,7,,,,116,270,1536,1500,1209,883,453,154,30,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,118,408,3529,3828,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-20,5,-30,-46,-18,8,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,27.75,21.838889,32.716667,0.0,19.633333,61.47605
TH,2021-01-06,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,365,1,21,32641,9331,67,4418,1790629,343,4847,,,,,,,14,17,76,85,57,58,27,10,6,,130,287,1612,1585,1266,941,480,164,36,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,168,197,3697,4025,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-20,3,-31,-48,-17,8,3,3,1,2,1,1,2,2,2,2,0,0,2,2,2,0,0,3,0,63.89,28.272222,23.327778,33.9,0.0,19.855556,60.455781
